FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106190256,EAST LOS ANGELES DOCTOR'S HOSPITAL,20181,01-01-2018,03/31/2018,Open,Los Angeles,11,925,Investor - Corp.,Comparable,,323-268-5514,4060 WHITTIER BOULEVARD,LOS ANGELES,90023,ARACELI LONERGAN,127,127,127,125,69,157,316,0,0,15,14,1,9,706,11,697,379,603,"1,465",0,0,40,53,1,16,"3,254","2,065",253,178,906,"1,903",0,0,131,128,305,468,"4,272","1,02,28,106","58,46,998","1,13,87,842","3,34,23,067",0,0,"7,51,899","8,08,871","42,685","2,65,363","6,27,54,831","15,00,277","12,82,429","34,70,656","72,87,190",0,0,"5,85,310","6,20,764","3,72,466","8,23,375","1,59,42,467","12,69,840","93,70,233","55,17,517","1,29,52,858","3,77,81,012","-12,26,483",0,0,"9,45,677","8,14,597",0,"4,15,151",0,0,0,"55,155","6,78,95,557",0,"17,58,767",0,0,"17,58,767","23,58,150","16,11,910","31,32,123","46,88,012",0,0,"3,91,532","6,15,038",0,"-2,36,257","1,25,60,508","24,076","1,29,37,257",0,-61,0,0,0,0,"5,97,238","1,06,34,282",0,0,0,0,0,0,0,0,0,0,0,0,0
106320859,EASTERN PLUMAS HEALTH CARE,20181,01-01-2018,03/31/2018,Open,Plumas,1,217,District,Comparable,Teaching,530-832-6500,500 1ST AVENUE,PORTOLA,96122,TOM HAYES,76,75,57,33,1,7,8,0,0,8,0,0,2,59,16,251,4,"4,153",20,0,0,69,0,0,256,"4,753","4,525","3,956",288,"1,607","2,369",53,5,"2,203",16,32,579,"11,108","7,80,697","23,019","14,54,388","1,18,508",0,0,"1,88,042",0,0,"1,05,064","26,69,718","30,55,621","2,11,183","4,89,368","15,51,704",358,"2,871","11,28,553","19,766","18,210","1,52,607","66,30,241","1,30,538","18,05,413","1,15,239","4,06,058","13,35,179","-3,715",103,829,"3,14,663","3,178",0,"18,217",0,0,0,"43,138","41,68,840",0,0,0,0,0,"20,30,905","1,18,963","15,41,413","3,35,033","2,297",0,"10,01,932","16,588",0,"83,988","51,31,119","63,413","62,13,758","7,47,227","1,43,892",0,0,0,0,"15,21,146","96,02,266",0,0,0,0,0,0,0,0,0,0,0,0,0
106014233,EDEN MEDICAL CENTER,20181,01-01-2018,03/31/2018,Open,Alameda,5,421,Non Profit Corp.,Comparable,,415-600-6000,20103 LAKE CHABOT ROAD,CASTRO VALLEY,94546,TERRY GLUBKA,130,130,118,912,261,202,355,0,0,50,478,24,17,"2,299",0,"4,153","1,228",962,"1,288",0,0,232,"1,424",82,57,"9,426",0,"2,368",663,"1,422","7,446",0,0,225,"2,700",498,307,"15,629","8,35,50,774","2,72,84,674","1,97,97,686","2,57,81,618",0,0,"51,49,793","3,52,14,359","19,91,343","14,06,929","20,01,77,176","2,96,73,575","96,44,288","50,44,160","2,50,18,300",0,0,"24,77,129","2,79,17,240","30,04,707","19,35,909","10,47,15,308","38,573","9,54,50,851","3,18,99,294","1,62,89,408","4,11,86,786",0,0,0,"59,65,852","2,38,11,912",0,"49,96,050",0,0,0,"14,61,314","22,11,00,040",0,0,0,0,0,"1,77,73,498","50,29,668","85,52,438","96,13,132",0,0,"16,61,070","3,93,19,687",0,"18,42,951","8,37,92,444","23,21,384","8,37,78,511",0,"15,132",0,0,0,0,"5,66,364","29,05,48,114",0,0,0,0,0,0,0,0,0,0,0,0,0
106331168,EISENHOWER MEDICAL CENTER,20181,01-01-2018,03/31/2018,Open,Riverside,12,1105,Non Profit Corp.,Comparable,,760-340-3911,39000 BOB HOPE DRIVE,RANCHO MIRAGE,92270,G. AUBREY SERFLING,463,410,248,"2,784","1,139",179,603,0,0,206,753,1,37,"5,702",0,"11,744","3,949",715,"2,315",0,0,766,"2,718",1,99,"22,307",0,"1,08,528","8,676","2,041","14,689",0,0,"4,838","66,654",866,"6,461","2,12,753","29,36,33,798","10,71,11,152","1,71,36,843","5,55,35,930",0,0,"2,09,45,904","7,33,29,450","39,108","31,39,152","57,08,71,337","23,78,07,889","4,22,30,639","72,44,319","4,19,97,934",0,0,"1,44,88,757","9,53,99,154","74,669","78,80,253","44,71,23,614","72,28,509","43,79,30,724","12,38,83,933","2,27,47,677","8,76,37,946",0,0,0,"3,42,73,093","10,30,76,895",0,"1,13,777",0,0,0,"94,11,474","82,63,04,028",0,0,0,0,0,"9,33,00,019","2,54,57,858","16,33,485","98,80,746",0,0,"-20,35,166","6,48,72,279",0,"-14,18,298","19,16,90,923","44,30,684","19,01,17,368",0,"32,74,940",0,0,0,0,"1,41,35,316","57,60,52,457",0,0,0,0,0,0,0,0,0,0,0,0,0
106430763,EL CAMINO HOSPITAL,20181,01-01-2018,03/31/2018,Open,Santa Clara,7,429,District,Comparable,,650-940-7000,2500 GRANT ROAD,MOUNTAIN VIEW,94040,DAN WOODS,443,443,365,"1,788",447,196,281,0,0,109,"3,074",19,82,"5,996",0,"8,862","2,389",731,"1,433",0,0,518,"10,637",30,240,"24,840",0,"14,162","2,137","1,030","3,941",0,0,"1,104","20,013",33,"1,555","43,975","20,43,79,849","5,40,78,723","1,27,55,395","2,48,03,684",0,0,"1,24,83,415","16,40,19,014","10,06,787","60,97,647","47,96,24,514","13,51,67,730","2,80,28,524","73,74,070","2,31,12,470",0,0,"54,03,987","15,67,32,928","21,51,980","60,34,761","36,40,06,450","1,20,18,661","28,73,15,565","6,87,99,455","1,70,85,483","4,37,80,528",0,0,0,"27,34,333","17,89,70,921",0,"31,18,591",0,0,0,"54,34,991","61,92,58,528",0,0,0,0,0,"5,17,32,101","1,32,08,125","28,77,537","41,19,375",0,0,"69,51,848","13,97,68,614","1,59,834","55,55,002","22,43,72,436","62,62,577","20,12,41,329",0,"1,26,75,623",0,0,0,0,"45,62,038","61,34,77,734",0,0,0,0,0,0,0,0,0,0,0,0,0
106130699,EL CENTRO REGIONAL MEDICAL CENTER,20181,01-01-2018,03/31/2018,Open,Imperial,14,1424,City/County,Comparable,,760-339-7100,1415 ROSS AVENUE,EL CENTRO,92243,ADOLPHE EDWARD,161,161,161,478,87,126,379,0,0,51,132,0,57,"1,310",0,"2,535",456,425,"1,394",0,0,186,391,0,148,"5,535",0,"17,290","1,768","2,806","32,785",0,0,"3,612","5,740",55,928,"64,984","2,62,95,615","49,81,786","63,42,787","1,35,97,089",0,0,"21,88,411","43,88,182",0,"10,67,193","5,88,61,063","4,60,33,105","59,72,215","57,75,801","4,55,00,204",0,0,"70,60,979","1,55,27,820","43,232","29,78,381","12,88,91,737","36,04,635","6,14,12,558","71,43,356","78,07,656","4,98,13,791","-9,11,562",0,0,"78,32,272","1,40,19,324",0,"20,71,719",0,0,0,0,"15,27,93,749",0,0,0,0,0,"1,06,39,293","37,13,996","50,90,035","90,48,042",0,0,"13,81,176","57,47,119","40,865","-7,01,475","3,49,59,051","7,59,902","3,87,36,129",0,"10,74,803",0,0,0,0,"36,18,929","8,52,03,338",0,0,0,0,0,0,0,0,0,0,0,0,0
106094002,EL DORADO COUNTY MENTAL HEALTH - PHF,20181,01-01-2018,03/31/2018,Open,El Dorado,2,304,City/County,Psychiatric Health Facilities,,530-621-6213,935-B SPRING STREET,PLACERVILLE,95667,ANNE BAKAR,16,16,16,0,0,0,0,12,0,92,0,0,0,104,0,0,0,0,0,79,0,750,0,0,0,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"65,965",0,"6,26,250",0,0,0,"6,92,215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"65,965",0,"6,26,250",0,0,0,"6,92,215",0,"10,02,257",0,0,0,0,0,0,0,"3,541",0,0,0,0,0,0,0,0,0,0,0,0,0
106500867,EMANUEL MEDICAL CENTER,20181,01-01-2018,03/31/2018,Open,Stanislaus,6,516,Non Profit Corp.,Comparable,,209-667-4200,825 DELBON AVENUE,TURLOCK,95382,LANI DICKINSON,209,209,113,867,201,220,723,0,0,43,287,20,8,"2,369",0,"4,065",937,957,"2,724",0,0,168,858,41,16,"9,766",0,"6,403","1,859","2,264","14,716",0,0,533,"6,433",572,766,"33,546","9,76,04,129","2,26,89,750","2,10,42,020","6,80,77,963",0,0,"41,16,942","2,41,83,880","11,54,899","4,50,692","23,93,20,275","6,77,46,048","2,40,20,754","1,71,39,878","10,99,17,680",0,0,"51,93,702","5,85,10,709","31,54,643","42,12,695","28,98,96,109","68,54,741","15,17,77,763","4,18,08,136","2,20,61,659","16,94,31,500","-72,823",0,0,"80,28,278","4,71,20,359",0,"42,64,996",0,0,0,"23,94,050","45,36,68,659",0,0,0,0,0,"1,35,72,414","49,02,368","1,61,93,062","85,64,143",0,0,"6,80,602","3,07,69,308","44,546","8,21,282","7,55,47,725","14,57,206","6,09,33,606",0,"2,83,682",0,0,0,0,"2,21,921","6,88,69,946",0,0,0,0,0,0,0,0,0,0,"84,50,941","1,42,41,573",0
106190280,ENCINO HOSPITAL MEDICAL CENTER,20181,01-01-2018,03/31/2018,Open,Los Angeles,11,905,Investor - Corp.,Comparable,,818-501-0434,16237 VENTURA BOULEVARD,ENCINO,91436,BOCKHI PARK,148,148,148,516,88,37,93,0,0,311,0,0,29,"1,074",0,"3,741",559,263,"1,287",0,0,"1,750",0,0,109,"7,709",0,347,144,177,909,0,0,749,0,0,356,"2,682","3,14,00,723","39,20,801","21,60,807","91,41,221",0,0,"91,87,549",0,0,"11,72,898","5,69,83,999","25,94,344","9,22,329","6,90,701","30,77,190",0,0,"34,17,888",0,0,"12,56,685","1,19,59,137","34,99,242","2,78,30,967","24,39,793","13,31,265","84,56,024",0,0,0,"92,52,151",0,0,"22,621",0,0,0,"8,72,807","5,37,04,870",0,0,0,0,0,"48,63,752","23,99,047","15,20,243","37,62,355",0,0,"27,63,785",0,0,"-70,916","1,52,38,266","16,61,097","1,51,06,005",0,0,0,0,0,0,"1,18,274","2,19,95,985",0,0,0,0,0,0,0,0,0,0,0,0,0
106040962,ENLOE MEDICAL CENTER - ESPLANADE CAMPUS,20181,01-01-2018,03/31/2018,Open,Butte,1,219,Non Profit Corp.,Comparable,,530-332-7300,1531 ESPLANADE,CHICO,95926,MIKE WILTERMOOD,298,277,241,"2,545",106,272,819,1,0,175,801,2,27,"4,748",0,"12,597",481,"1,248","3,306",3,0,687,"2,990",2,48,"21,362",0,"28,777","1,203","3,662","19,605",21,0,"6,370","21,699",17,"4,779","86,133","22,78,89,728","95,78,552","2,34,24,068","6,27,83,680","5,36,185",0,"1,17,07,985","5,97,18,346","63,012","23,65,176","39,80,66,732","12,36,87,110","47,58,215","1,30,10,684","5,75,54,878","2,79,589",0,"1,83,29,807","6,78,91,251","26,808","55,14,905","29,10,53,247","55,88,398","29,86,73,634","1,25,40,093","1,80,18,330","10,56,14,476",0,"7,16,958",0,"2,33,53,629","6,85,97,287",0,"42,11,770",0,0,0,"6,82,295","53,79,96,870",0,0,0,0,0,"5,28,50,519","17,77,005","1,76,56,551","1,46,77,759","94,735",0,"63,81,356","5,82,87,239",0,"-6,02,055","15,11,23,109","9,83,238","15,16,72,976",0,"32,20,266",0,0,0,0,"1,90,52,989","27,13,75,407",0,0,0,0,0,0,0,0,0,0,0,0,0
106104089,EXODUS - FRESNO - PHF,20181,01-01-2018,03/31/2018,Open,Fresno,9,605,Investor - Corp.,Psychiatric Health Facilities,,559-600-7180,4411 E. KINGS CANYON ROAD,FRESNO,93702,LUANA MURPHY,16,16,16,0,0,98,0,18,0,0,0,0,0,116,0,0,0,"1,153",0,134,0,0,0,0,0,"1,287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,14,860",0,"94,702",0,0,0,0,0,"9,09,562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,11,530",0,0,"23,942",0,0,0,0,0,0,0,0,0,"1,35,472",0,0,0,0,0,0,0,"7,03,330",0,"70,760",0,0,0,0,0,"7,74,090",0,"9,78,367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106197931,EXODUS RECOVERY - PHF,20181,01-01-2018,03/31/2018,Open,Los Angeles,11,927,Investor - Corp.,Psychiatric Health Facilities,,310-237-0454,9808 VENICE BOULEVARD,CULVER CITY,90232,LUANA MURPHY,16,16,16,0,0,77,0,12,0,0,0,89,0,178,0,0,0,"1,263",0,127,0,0,0,"1,390",0,"2,780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,25,097",0,"62,856",0,0,0,"38,473",0,"7,26,426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,25,097",0,"62,856",0,0,0,"38,473",0,"7,26,426",0,"11,67,965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106474007,FAIRCHILD MEDICAL CENTER,20181,01-01-2018,03/31/2018,Open,Siskiyou,1,203,Non Profit Corp.,Comparable,Teaching,530-842-4121,444 BRUCE STREET,YREKA,96097,JONATHON ANDRUS,25,25,25,135,0,124,0,0,0,70,0,0,2,331,0,514,0,375,0,0,0,207,0,0,30,"1,126",0,"14,868",0,"9,696",0,0,0,"6,200",0,"1,051",0,"31,815","70,40,778",0,"40,39,438",0,0,0,"23,56,261",0,0,"10,02,107","1,44,38,584","1,33,88,052",0,"1,02,50,823",0,0,0,"89,83,291",0,"15,58,125",0,"3,41,80,291","13,11,548","1,20,61,176",0,"1,14,72,826",0,0,0,0,"33,51,926",0,0,"1,34,340",0,0,0,"10,85,688","2,94,17,504",0,0,0,0,0,"83,67,654",0,"28,17,435",0,0,0,"65,41,738",0,0,"14,74,544","1,92,01,371","1,70,710","1,90,96,114",0,0,0,0,0,0,"24,86,972","2,19,62,458",0,0,0,0,0,0,0,0,0,0,0,0,0
106301781,FAIRVIEW DEVELOPMENTAL CENTER,20181,01-01-2018,03/31/2018,Open,Orange,13,1016,State,State Hospitals,,714-957-5000,2501 HARBOR BOULEVARD,COSTA MESA,92626,HUGH KOHLER,"1,218","1,084",134,1,0,15,0,0,0,0,0,0,1,17,0,84,0,"11,298",0,0,0,0,0,0,386,"11,768",0,0,0,0,0,0,0,0,0,0,0,0,"2,99,667",0,"1,43,52,364",0,0,0,0,0,0,"2,62,797","1,49,14,828",0,0,0,0,0,0,0,0,0,0,0,0,"4,334",0,"1,14,663",0,0,0,0,0,0,0,0,0,0,0,0,"1,18,997",0,0,0,0,0,"2,95,333",0,"1,42,37,701",0,0,0,0,0,0,"2,62,797","1,47,95,831",0,"2,77,36,642",0,"1,29,40,811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190298,FOOTHILL PRESBYTERIAN HOSPITAL,20181,01-01-2018,03/31/2018,Open,Los Angeles,11,915,Non Profit Corp.,Comparable,,626-331-7331,250 SOUTH GRAND AVENUE,GLENDORA,91741,ROBERT CURRY,105,105,75,363,411,86,282,0,0,5,344,11,35,"1,537",0,"2,031","1,742",375,"1,093",0,0,17,"1,085",17,55,"6,415",0,"3,354","1,965",881,"4,730",0,0,249,"5,103",87,851,"17,220","1,67,61,959","1,63,16,673","28,59,084","93,47,246",0,0,"1,62,157","1,00,13,607","1,26,621","5,45,911","5,61,33,258","64,86,055","63,93,911","19,59,312","99,53,048",0,0,"3,39,158","1,11,09,404","1,08,613","14,91,480","3,78,40,981","9,45,976","1,80,48,756","1,55,19,020","41,29,220","1,59,91,078",0,0,0,"3,22,544","1,17,30,299",0,"2,35,234",0,0,0,"5,59,182","6,74,81,309",0,0,0,0,0,"51,99,258","71,91,564","6,89,176","33,09,216",0,0,"1,78,771","93,92,712",0,"5,32,233","2,64,92,930","1,48,841","2,44,60,871",0,"-3,14,950",0,0,0,0,"4,21,473","3,45,71,744",0,0,0,0,0,0,0,0,0,0,0,0,0
106301357,FOOTHILL REGIONAL MEDICAL CENTER,20181,01-01-2018,03/31/2018,Open,Orange,13,1015,Investor - Corp.,Comparable,,714-619-7700,14662 NEWPORT AVENUE,TUSTIN,92780,DAVID TOPPER,177,177,62,165,168,22,264,0,0,26,14,0,8,667,0,685,726,576,"3,316",0,0,155,59,0,10,"5,527",0,111,383,77,475,0,0,177,63,0,98,"1,384","1,06,45,559","1,28,47,529","1,35,01,557","3,54,42,757",0,0,"7,03,619","29,41,236",0,"3,11,934","7,63,94,191","5,45,077","45,60,392","4,39,940","23,44,684",0,0,"3,99,270","16,47,733",0,"2,49,864","1,01,86,960","8,99,425","86,95,744","1,35,26,918","1,30,48,472","3,53,66,959",0,0,0,"3,21,599","13,38,129",0,0,0,0,0,"3,98,915","7,35,96,161","2,31,50,614",0,0,0,"2,31,50,614","24,94,892","2,69,76,346","8,70,683","23,29,866",0,0,"6,32,008","31,55,881",0,"-3,24,072","3,61,35,604","33,342","3,63,50,656",0,0,0,0,0,0,"76,902","2,62,54,308",0,0,0,0,0,0,0,0,0,0,0,0,0
106301175,FOUNTAIN VALLEY REGIONAL HOSPITAL AND MEDICAL CENTER - EUCLID,20181,01-01-2018,03/31/2018,Open,Orange,13,1014,Investor - Corp.,Comparable,,714-966-7200,17100 EUCLID STREET,FOUNTAIN VALLEY,92708,KENNETH MCFARLAND,400,400,278,"1,109",634,405,"1,886",7,0,15,671,22,310,"5,059",0,"6,559","3,114","2,225","7,909",43,0,46,"2,653",58,845,"23,452",0,"1,701","1,678",874,"9,274",5,0,457,"2,751",23,680,"17,443","13,08,31,922","7,37,06,759","3,51,35,677","15,94,91,372","11,78,232",0,"12,68,724","6,03,80,048","11,87,263","1,15,41,139","47,47,21,136","2,27,79,446","2,74,55,920","62,31,526","9,78,70,975","1,11,447",0,"19,65,105","3,02,06,109","1,59,103","45,53,338","19,13,32,969","20,46,117","13,46,06,810","8,91,30,130","2,06,36,922","23,47,48,542","-65,36,226","12,10,561",0,"31,05,475","8,30,07,775",0,"13,46,366",0,0,0,"1,23,53,096","57,56,55,568","8,95,662","56,23,622",0,"1,98,53,518","2,63,72,802","1,90,04,558","1,29,28,211","2,72,66,507","2,82,37,427","79,118",0,"92,724","2,66,31,176",0,"25,31,618","11,67,71,339","4,94,850","10,39,86,393",0,0,0,0,0,0,"9,47,336","8,71,41,113",0,0,0,0,0,0,0,0,0,0,"1,76,83,445","1,87,85,290",0
106014034,FREMONT HOSPITAL,20181,01-01-2018,03/31/2018,Open,Alameda,5,421,Investor - Corp.,Comparable,,510-796-1100,39001 SUNDALE DRIVE,FREMONT,94538,JOHN COOPER,148,148,148,229,21,242,0,0,0,144,755,7,2,"1,400",0,"2,061",150,"1,648",0,0,0,980,"4,825",48,14,"9,726",0,192,0,0,0,0,0,814,"1,142",0,0,"2,148","49,46,400","3,60,000","39,55,200",0,0,0,"23,52,000","1,15,77,683","1,15,117","33,600","2,33,40,000","1,12,710",0,0,0,0,0,"4,77,620","6,70,540",0,0,"12,60,870","4,20,315","24,01,277","1,08,560","18,33,098",0,0,0,0,"11,33,977","54,52,097",0,"1,15,117",0,0,0,"23,840","1,14,88,281",0,0,0,0,0,"22,37,518","2,51,440","21,22,102",0,0,0,"16,95,643","67,96,126",0,"9,760","1,31,12,589",790,"94,91,203","7,51,181","3,942",0,0,0,0,"1,34,967","3,27,40,026",0,0,0,0,0,0,0,0,0,0,0,0,0
106400480,FRENCH HOSPITAL MEDICAL CENTER - SAN LUIS OBISPO,20181,01-01-2018,03/31/2018,Open,San Luis Obispo,8,801,Non Profit Corp.,Comparable,,805-543-5353,1911 JOHNSON AVENUE,SAN LUIS OBISPO,93401,ALAN IFTINJUK,98,98,56,651,97,12,101,0,0,25,319,0,14,"1,219",0,"2,693",472,96,430,0,0,103,986,0,23,"4,803",0,"12,388","1,084",407,"2,679",0,0,853,"8,781",0,"3,021","29,213","6,31,24,072","1,00,46,757","19,21,361","73,45,363",0,0,"21,31,156","2,18,15,907",0,"9,21,524","10,73,06,140","3,67,94,279","59,54,772","10,24,495","74,65,106",0,0,"32,39,574","2,15,66,699",0,"13,96,773","7,74,41,698","12,02,839","8,58,32,851","1,38,29,586","14,19,239","1,47,23,028",0,0,0,"40,14,851","2,66,62,322",0,0,0,0,0,"10,36,609","14,87,21,325",0,"10,26,183",0,"34,31,171","44,57,354","1,38,66,082","21,53,875","12,82,820","11,11,739",0,0,"13,10,825","2,06,20,736",0,"1,37,790","4,04,83,867","2,51,797","3,99,39,618",0,"1,13,336",0,0,0,0,"14,63,412","6,11,27,345",0,0,0,0,0,0,0,0,0,0,0,0,0
106104047,FRESNO SURGICAL HOSPITAL,20181,01-01-2018,03/31/2018,Open,Fresno,9,605,Investor - Ptnr.,Comparable,,559-431-8000,6125 NORTH FRESNO STREET,FRESNO,93710,KRISTINE KASSAHN,27,27,27,158,25,0,13,0,0,26,154,0,2,378,0,218,33,0,16,0,0,31,194,0,3,495,0,"1,636",241,34,590,0,0,253,"1,278",0,44,"4,076","81,13,578","11,44,586",0,"5,24,174",0,0,"12,71,442","75,38,993",0,"53,564","1,86,46,337","1,73,18,684","30,02,986","2,98,253","64,80,381",0,0,"27,97,684","1,73,28,599",0,"5,67,816","4,77,94,403","2,52,720","1,88,78,093","32,38,807","3,10,210","65,18,512",0,0,0,"27,85,021","1,71,37,663",0,0,0,0,0,"5,62,852","4,96,83,878",0,0,0,0,0,"63,01,449","9,08,765","-11,957","4,86,043",0,0,"12,84,105","77,29,929",0,"58,528","1,67,56,862","3,60,500","1,64,08,902",0,0,0,0,0,0,"2,85,403","1,42,39,175",0,0,0,0,0,0,0,0,0,0,0,0,0
106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,20181,01-01-2018,03/31/2018,Open,Orange,13,1012,Investor - Corp.,Comparable,,714-537-5160,12601 GARDEN GROVE BOULEVARD,GARDEN GROVE,92843,RICHARD ROWE,167,167,167,432,171,137,302,0,0,48,31,0,252,"1,373",0,"1,931",712,663,"1,011",0,0,129,78,0,483,"5,007",0,526,476,"1,707","4,126",0,0,677,536,0,647,"8,695","2,45,91,840","95,88,576","93,30,505","1,39,18,187",0,0,"20,64,876","12,47,900",0,"61,23,387","6,68,65,271","26,22,701","26,42,794","37,10,336","1,25,03,580",0,0,"25,20,047","18,23,731",0,"20,08,039","2,78,31,228","77,26,506","1,96,75,300","65,95,648","1,14,63,256","2,09,52,391","-1,39,695",0,0,"33,76,045","25,94,761",0,"1,47,737",0,0,0,0,"7,23,91,949",0,0,0,0,0,"75,39,241","56,35,721","17,17,280","54,69,376",0,0,"12,08,879","4,76,870",0,"2,57,183","2,23,04,550","1,56,564","2,15,79,157",0,"1,63,142",0,0,0,0,"73,738","2,54,83,424",0,0,0,0,0,0,0,0,0,0,0,0,0
106190315,GARFIELD MEDICAL CENTER,20181,01-01-2018,03/31/2018,Open,Los Angeles,11,913,Investor - Corp.,Comparable,,626-573-2222,525 NORTH GARFIELD AVENUE,MONTEREY PARK,91754,PATRICK PETRE,210,210,210,704,419,263,655,0,0,21,240,41,263,"2,606",0,"5,216","2,633","1,058","3,149",0,0,58,"1,016",51,819,"14,000",0,"2,431","1,741",518,"2,053",0,0,118,723,45,362,"7,991","10,20,99,147","6,60,20,210","2,28,97,278","7,08,99,217",0,0,"13,26,007","2,44,60,127","12,87,375","1,61,01,594","30,50,90,955","2,25,64,933","2,29,30,761","38,00,808","3,66,53,361",0,0,"23,99,815","1,32,46,718","5,51,947","24,08,649","10,45,56,992","19,79,246","9,82,32,662","7,42,12,665","2,39,74,285","12,67,39,916","-14,50,570",0,0,"32,94,463","1,81,69,660",0,"6,45,860",0,0,0,"1,11,87,023","35,69,85,210","22,28,424","2,74,11,958",0,"44,06,608","3,40,46,990","2,64,31,418","1,69,66,730","41,74,371","82,24,620",0,0,"4,31,359","2,39,43,793","11,93,462","53,43,974","8,67,09,727","1,99,817","8,35,12,276",0,"13,90,935",0,0,0,0,"7,26,133","1,77,00,055",0,0,0,0,0,0,0,0,0,0,0,0,0
106190317,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,20181,01-01-2018,03/31/2018,Open,Los Angeles,11,925,Non Profit Corp.,Comparable,,323-644-2000,1891 EFFIE STREET,LOS ANGELES,90026,PHIL WONG,55,55,55,0,0,0,0,112,0,104,0,0,0,216,0,0,0,0,0,"2,304",0,666,0,0,0,"2,970",0,0,0,0,0,"18,647",0,"5,647",0,0,0,"24,294",0,0,0,0,"27,90,716",0,"10,02,068",0,0,0,"37,92,784",0,0,0,0,"35,55,815",0,"12,30,316",0,0,0,"47,86,131",0,0,0,0,0,"-62,427","11,39,559",0,"4,68,869",0,0,0,0,0,0,0,"15,46,001",0,0,0,0,0,0,0,0,0,"52,06,972",0,"18,25,942",0,0,0,"70,32,914","21,658","71,29,208","3,69,045","32,092",0,0,0,0,"9,750","1,27,57,912",0,0,0,0,0,0,0,0,0,0,0,0,0
