FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106010776,CHILDREN'S HOSPITAL AND RESEARCH CENTER AT OAKLAND,20183,07-01-2018,09/30/2018,Open,Alameda,05 - East Bay,417,Non Profit Corp.,Comparable,,510-428-3885,747 52ND STREET,OAKLAND,94609,"MICHAEL ANDERSON, MD",190,190,190,4,0,853,669,0,0,0,591,0,22,"2,139",0,24,0,"6,995","1,740",0,0,0,"2,839",0,37,"11,635",0,290,0,"14,973","30,364",0,0,0,"16,531",0,"2,535","64,693","4,39,666",0,"13,17,61,429","3,05,86,682",0,0,0,"5,64,43,061",0,"7,68,140","21,99,98,978","22,41,850",0,"3,89,31,975","5,81,50,821",0,0,0,"5,52,35,130",0,"32,00,616","15,77,60,392","30,12,402","18,94,864",0,"11,83,44,102","7,41,36,707",0,0,0,0,"6,57,46,530",0,"-1,59,681",0,0,0,0,"26,29,74,924",0,0,0,0,0,"7,86,652",0,"5,23,49,302","1,46,00,796",0,0,0,"4,29,19,259",0,"41,28,437","11,47,84,446","1,57,83,000","15,85,58,000",0,"29,95,962",0,0,0,0,"42,58,000","32,03,02,000",0,0,0,0,0,0,0,0,0,0,0,0,0
106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,20183,07-01-2018,09/30/2018,Open,Santa Clara,07 - Santa Clara,431,Investor - Corp.,Comparable,,408-378-8875,3777 SOUTH BASCOM AVENUE,CAMPBELL,95008,KEN MC GUIRE,29,27,27,0,0,4,2,0,0,0,0,0,0,6,0,0,0,"1,963",398,0,0,0,75,0,0,"2,436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41,00,567","7,52,089",0,0,0,"1,42,500",0,0,"49,95,156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,18,886","3,53,005",0,0,0,0,"54,825",0,0,0,0,0,0,"24,26,716",0,0,0,0,0,0,0,"20,81,681","3,99,084",0,0,0,"87,675",0,0,"25,68,440",0,"23,99,459",0,0,0,0,0,0,0,"5,82,572",0,0,0,0,0,0,0,0,0,0,0,0,0
106382715,CHINESE HOSPITAL,20183,07-01-2018,09/30/2018,Open,San Francisco,04 - West Bay,423,Non Profit Corp.,Comparable,,415-982-2400,845 JACKSON STREET,SAN FRANCISCO,94133,JIAN ZHANG,65,60,15,104,122,17,7,0,0,18,1,0,9,278,0,556,520,50,19,0,0,107,2,0,68,"1,322",0,"4,596","4,739",61,"2,881",0,0,"5,150",43,10,129,"17,609","55,29,676","47,29,004","30,018","4,68,209",0,0,"8,21,470","33,583",0,"6,18,907","1,22,30,867","94,00,469","81,02,686","43,549","40,76,400",0,0,"76,83,037","1,61,795","58,515","2,42,959","2,97,69,410","-44,646","98,55,482","1,38,24,289","-26,68,227","45,44,609",0,0,0,"1,27,965","1,95,378",0,"45,390",0,0,0,"4,68,336","2,63,48,576","47,91,283","30,33,143",0,"6,69,285","84,93,711","50,74,663","37,98,682","27,41,794","30,33,143",0,0,"83,76,542","6,69,285","13,125","4,38,178","2,41,45,412","68,52,206","2,90,68,481","11,01,577",779,0,0,0,0,"12,22,452","24,77,36,799",0,0,0,0,0,0,0,0,0,0,0,0,0
106361144,CHINO VALLEY MEDICAL CENTER,20183,07-01-2018,09/30/2018,Open,San Bernardino,12 - Inland Counties,1207,Investor - Corp.,Comparable,,909-464-8600,5451 WALNUT AVENUE,CHINO,91710,TIMOTHY MORAN,112,112,112,211,248,173,440,0,0,194,32,0,45,"1,343",0,690,704,540,"1,098",0,0,479,104,0,72,"3,687",0,502,489,"1,441","4,600",0,0,"2,111",91,0,"1,169","10,403","92,30,736","94,07,944","66,79,460","1,49,14,030",0,0,"68,62,411","13,52,337",0,"11,54,055","4,96,00,973","24,85,767","34,88,950","52,78,649","1,49,79,095",0,0,"78,04,019","3,53,728",0,"29,99,425","3,73,89,633","35,27,898","75,51,395","1,07,20,794","91,85,982","2,57,48,016",0,0,0,"78,06,632","8,48,025",0,"2,84,365",0,0,0,"1,19,040","6,57,92,147","6,34,660",0,0,0,"6,34,660","41,65,108","28,10,760","27,72,127","41,45,109",0,0,"68,59,798","8,58,040",0,"2,22,177","2,18,33,119","-2,09,527","2,02,98,088",0,"-8,954",0,0,0,0,"4,99,912","4,63,93,503",0,4,5,12,"91,031","57,027","34,572",0,0,"1,13,485","14,50,376","11,62,457","18,46,629"
106190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,20183,07-01-2018,09/30/2018,Open,Los Angeles,11 - Los Angeles,913,Non Profit Corp.,Comparable,,626-256-4673,1500 DUARTE ROAD,DUARTE,91010,ROBERT STONE,217,215,215,555,24,187,102,0,0,711,6,0,9,"1,594",0,"5,227",492,"3,262","1,281",0,0,"7,653",522,0,102,"18,539",0,"16,527",620,"2,388","2,038",0,0,"17,290",581,0,316,"39,760","13,03,85,132","1,01,34,721","8,44,77,216","2,49,96,842",0,0,"19,14,13,364","3,51,77,776",0,"18,59,361","47,84,44,412","23,46,24,298","1,10,57,457","3,74,02,732","2,45,03,031",0,0,"18,88,38,958","4,03,92,298",0,"96,77,407","54,64,96,181","91,00,557","29,96,89,716","1,49,15,503","7,96,37,725","2,71,27,821",0,0,0,"25,41,58,668","4,35,50,656",0,"2,43,575",0,0,0,0,"72,84,24,221",0,0,0,0,0,"6,53,19,714","62,76,675","4,22,42,223","2,23,72,052",0,0,"12,18,93,654","3,20,19,418",0,"63,92,636","29,65,16,372","1,23,90,882","31,18,70,722",0,"2,21,17,868",0,0,0,0,"2,95,67,463","47,90,54,565",0,0,0,0,0,0,0,0,0,0,0,0,0
106100005,CLOVIS COMMUNITY MEDICAL CENTER,20183,07-01-2018,09/30/2018,Open,Fresno,09 - Central,605,Non Profit Corp.,Comparable,,559-324-4000,2755 HERNDON AVENUE,CLOVIS,93611,CRAIG WAGONER,208,208,179,985,336,192,929,0,0,21,"1,345",14,23,"3,845",0,"5,416","1,850","1,026","3,257",0,0,70,"4,420",20,35,"16,094",0,"8,525","2,912","1,615","5,127",0,0,110,"6,895",95,55,"25,334","7,35,29,294","2,55,33,583","1,18,01,727","4,02,43,667",0,0,"18,20,770","5,82,98,027","4,35,037","7,09,797","21,23,71,902","4,50,27,782","1,65,24,678","45,31,155","3,45,78,341",0,0,"60,47,267","7,81,69,304","22,34,967","41,50,652","19,12,64,146","55,05,370","9,76,03,003","3,56,79,366","1,40,47,286","6,57,58,253",0,0,0,"49,92,343","8,65,89,789",0,"9,53,181",0,0,0,0,"31,11,28,591",0,0,0,"72,177","72,177","1,93,38,762","58,05,861","20,63,064","80,44,323",0,0,"27,68,494","4,80,90,385","24,58,123","40,10,622","9,25,79,634","10,94,117","8,47,19,744","40,46,920","-30,40,602",0,0,0,0,"2,41,87,192","44,36,92,315",0,0,0,0,0,0,0,0,0,0,0,0,0
106100697,COALINGA REGIONAL MEDICAL CENTER,20183,07-01-2018,07/19/2018,Open,Fresno,09 - Central,609,District,Comparable,Rural,559-935-6400,1191 PHELPS AVENUE,COALINGA,93210,SHARON A. SPURGEON,123,12,12,0,0,11,0,0,0,0,0,0,0,11,11,0,0,56,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,856",0,0,0,0,0,0,0,"23,856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,686",0,0,0,0,0,0,0,0,0,0,0,0,"6,686",0,0,0,0,0,0,0,"17,170",0,0,0,0,0,0,0,"17,170",286,"5,88,708",0,"53,884",0,0,0,0,0,"69,45,704",0,0,0,0,0,0,0,0,0,0,0,0,0
106105051,COALINGA STATE HOSPITAL,20183,07-01-2018,09/30/2018,Open,Fresno,09 - Central,609,State,State Hospitals,,559-935-4300,24511 WEST JAYNE AVENUE,COALINGA,93210,TOM VOSS,"1,500","1,380","1,380",51,0,0,0,0,0,0,0,0,0,51,0,"1,16,344",0,0,0,0,0,0,0,0,0,"1,16,344",0,0,0,0,0,0,0,0,0,0,0,0,"6,59,00,669",0,0,0,0,0,0,0,0,0,"6,59,00,669",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,"6,59,00,660",0,0,0,0,0,0,0,0,0,"6,59,00,660",0,"5,90,10,219",0,"-68,90,441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190766,COAST PLAZA HOSPITAL,20183,07-01-2018,09/30/2018,Open,Los Angeles,11 - Los Angeles,921,Investor - Ptnr.,Comparable,,562-868-3751,13100 STUDEBAKER ROAD,NORWALK,90650,RICK ROWE,117,105,105,227,78,75,161,0,0,21,35,16,10,623,0,"1,175",343,254,716,0,0,61,76,51,12,"2,688",0,423,256,410,"1,645",0,0,188,196,133,338,"3,589","1,83,34,061","57,96,051","37,20,572","1,03,53,739",0,0,"14,57,961","14,31,303","6,95,347","1,94,285","4,19,83,319","26,12,703","20,34,908","20,31,798","77,38,082",0,0,"10,93,642","11,87,791","3,82,327","10,97,951","1,81,79,202","12,52,885","1,70,84,977","66,45,254","47,90,496","1,69,56,759","-4,55,149",0,0,"19,10,457","23,31,960",0,"10,77,674",0,0,0,"-3,412","5,15,91,901",0,0,0,0,0,"38,61,787","11,85,705","14,17,023","11,35,062",0,0,"6,41,146","2,87,134",0,"42,763","85,70,620",0,"94,74,760",0,"-33,868",0,0,0,0,"4,49,471","1,21,75,280",0,0,0,0,0,0,0,0,0,0,0,0,0
106190184,COLLEGE HOSPITAL,20183,07-01-2018,09/30/2018,Open,Los Angeles,11 - Los Angeles,921,Investor - Corp.,Comparable,,562-924-9581,10802 COLLEGE PLACE,CERRITOS,90703,STEVE WITT,187,187,187,275,0,141,0,47,0,0,842,4,123,"1,432",0,"4,032",0,"1,009",0,256,0,0,"10,111",9,666,"16,083",0,"11,879",0,0,0,0,0,0,"3,266",0,22,"15,167","77,74,017",0,"20,49,600",0,"4,77,335",0,0,"2,39,67,825","28,711","13,00,596","3,55,98,084","51,58,661",0,0,0,0,0,0,"16,43,216",0,"11,000","68,12,877","7,09,666","69,60,565",0,"11,42,503",0,0,"3,18,230",0,0,"1,31,02,755",0,"13,27,191",0,0,0,0,"2,35,60,910",0,0,0,0,0,"59,72,113",0,"9,07,097",0,"1,59,105",0,0,"1,17,98,620",0,"13,116","1,88,50,051","19,503","1,60,77,631",0,"3,414",0,0,0,0,"4,95,969","73,92,933",0,0,0,0,0,0,0,0,0,0,0,0,0
106301155,COLLEGE HOSPITAL COSTA MESA,20183,07-01-2018,09/30/2018,Open,Orange,13 - Orange,1016,Investor - Corp.,Comparable,,949-642-2734,301 VICTORIA STREET,COSTA MESA,92627,SUSAN TAYLOR,122,122,112,43,25,649,6,26,0,3,263,0,8,"1,023",0,512,105,"8,345",35,348,0,29,891,0,26,"10,291",0,"3,002",280,0,40,0,0,4,987,0,8,"4,321","12,34,430","1,78,148","1,92,01,603","87,911","8,16,564",0,"62,858","22,12,308",0,"62,236","2,38,56,058","13,75,248","2,48,961",0,"16,802",0,0,"46,726","8,18,422",0,"2,923","25,09,082","77,429","14,43,186","2,27,455","48,03,045","-13,902","-14,670","5,41,611",0,"41,400","18,40,985",0,"97,031",0,0,0,"54,377","90,97,947",0,0,0,0,0,"10,93,925","1,98,744","1,43,17,644","1,18,614","2,74,953",0,"67,822","11,73,702",0,"21,789","1,72,67,193","2,46,488","1,95,01,411","4,46,943",0,0,0,0,0,"80,754","31,12,234",0,0,0,0,0,0,0,0,0,0,"70,42,077","84,19,265","76,411"
106190587,COLLEGE MEDICAL CENTER,20183,07-01-2018,09/30/2018,Open,Los Angeles,11 - Los Angeles,933,Investor - Corp.,Comparable,,562-997-2500,2776 PACIFIC AVENUE,LONG BEACH,90806,JOE AVELINO,221,221,221,292,155,"1,480",264,0,0,46,0,3,14,"2,254",0,"2,123",852,"11,745","1,117",0,0,237,0,19,131,"16,224",0,650,300,292,"1,211",0,0,372,0,9,548,"3,382","1,33,69,539","52,48,659","2,89,30,912","82,94,790",0,0,"16,64,518",0,"42,687","6,22,780","5,81,73,885","38,53,325","7,47,657","9,93,056","48,88,070",0,0,"13,08,288",0,"38,162","20,62,127","1,38,90,685","22,01,615","1,50,35,470","46,93,612","1,83,98,455","1,18,30,515","-22,20,000",0,0,"19,64,039",0,0,"80,849",0,0,0,0,"5,19,84,555",0,0,0,0,0,"21,87,394","13,02,704","1,37,45,513","13,52,345",0,0,"10,08,767",0,0,"4,83,292","2,00,80,015","49,534","2,27,30,337",0,0,0,0,0,0,"1,42,025","76,35,339",0,0,0,0,0,0,0,0,0,0,0,0,0
106361458,COLORADO RIVER MEDICAL CENTER,20183,07-01-2018,09/30/2018,Open,San Bernardino,12 - Inland Counties,1215,Investor - Corp.,Comparable,Rural,760-326-7267,1401 BAILEY AVENUE,NEEDLES,92363,STEVE LOPEEZ,25,25,10,59,0,34,0,0,0,11,0,0,0,104,0,191,0,101,0,0,0,23,0,0,0,315,0,793,0,"1,145",0,0,0,400,0,0,164,"2,502","9,23,122",0,"4,88,491",0,0,0,"1,08,726",0,0,0,"15,20,339","22,19,709",0,"29,09,866",0,0,0,"8,55,829",0,0,"3,13,550","62,98,954","2,88,519","21,01,483",0,"24,73,198",0,0,0,0,"8,51,792",0,0,"62,513",0,0,0,"2,80,250","60,57,755",0,0,0,0,0,"7,52,829",0,"8,62,645",0,0,0,"1,12,763",0,0,"33,301","17,61,538","59,132","24,59,265",0,0,0,0,0,0,0,"37,20,434",0,0,0,0,0,0,0,0,0,0,0,0,0
106060870,COLUSA MEDICAL CENTER,20183,07-01-2018,09/30/2018,Open,Colusa,01 - Northern California,225,Non Profit Corp.,Comparable,Rural,530-458-5821,199 E WEBSTER STREET,COLUSA,95932,MARIA ZAMORA,48,48,48,114,0,58,0,0,0,33,0,0,7,212,0,490,0,162,0,0,0,168,0,0,38,858,0,"3,257",0,"3,261",0,0,0,"1,683",0,0,725,"8,926","22,61,608",0,"16,66,874",0,0,0,"5,91,980",0,0,"2,14,883","47,35,345","21,48,929",0,"15,61,506",0,0,0,"10,98,901",0,0,"3,27,060","51,36,396","1,20,347","26,80,342",0,"25,17,582",0,0,0,0,"6,10,491",0,0,0,0,0,0,0,"59,28,762",0,0,0,0,0,"17,30,195",0,"7,10,798",0,0,0,"10,80,390",0,0,"4,21,596","39,42,979","23,333","35,87,327",0,0,0,0,0,0,"31,090","15,85,181",0,0,0,0,0,0,0,0,0,0,0,0,0
106190197,COMMUNITY HOSPITAL OF HUNTINGTON PARK,20183,07-01-2018,09/30/2018,Open,Los Angeles,11 - Los Angeles,923,Investor - Corp.,Comparable,,310-532-4200,2623 EAST SLAUSON AVENUE,HUNTINGTON PARK,90255,ARACELI LONERGAN,81,81,81,143,116,242,311,0,0,16,14,3,10,855,0,587,456,975,"1,142",0,0,81,53,3,22,"3,319",0,427,422,"3,037","5,023",0,0,267,226,38,756,"10,196","99,46,483","84,60,491","1,53,31,437","1,82,98,026",0,0,"13,35,824","8,16,489","93,238","2,95,857","5,45,77,845","26,09,628","30,69,660","1,31,90,343","1,91,41,506",0,0,"13,78,503","12,98,073","1,98,253","25,53,750","4,34,39,716","23,92,944","98,14,478","1,05,81,282","2,65,85,365","3,50,53,487","-12,92,852",0,0,"17,82,824","17,70,912",0,"2,91,490",0,0,0,"4,88,746","8,74,68,676",0,0,0,0,0,"27,41,633","9,48,869","32,29,267","23,86,046",0,0,"9,31,502","3,43,650",0,"-32,082","1,05,48,885",0,"1,11,37,058",0,0,0,0,0,0,"3,49,335","25,04,735",0,0,0,0,0,0,0,0,0,0,0,0,0
106361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,20183,07-01-2018,09/30/2018,Open,San Bernardino,12 - Inland Counties,1209,Non Profit Corp.,Comparable,,909-887-6333,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,92411,JUNE COLLISON,347,347,285,288,290,"1,852","1,561",0,0,149,202,17,8,"4,367",0,"1,415","1,372","11,992","6,335",0,0,"2,106",475,76,33,"23,804",0,"2,047","3,050","9,394","19,373",0,0,523,"2,092",409,812,"37,700","1,34,49,839","1,80,89,142","9,17,27,848","6,30,07,510",0,0,"1,73,64,640","72,60,572","5,20,605","2,28,047","21,16,48,203","42,69,649","60,40,857","1,08,14,179","4,27,25,536",0,0,"15,05,819","56,87,412","21,88,332","12,82,704","7,45,14,488","12,84,545","1,49,97,442","1,88,49,941","7,15,02,515","9,11,69,799","-57,88,121",0,0,"1,17,60,962","74,20,430",0,"36,82,633",0,0,0,"7,74,987","21,56,55,133",0,0,0,0,0,"26,24,803","51,66,461","3,39,77,134","1,64,82,344",0,0,"70,12,924","51,86,171",0,"57,721","7,05,07,558","4,25,530","6,80,88,538",0,"-5,464",0,0,0,0,"8,64,928","3,86,87,611",0,0,0,0,0,0,0,0,0,0,0,0,0
106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,20183,07-01-2018,09/30/2018,Open,Monterey,08 - Mid-Coast,707,Non Profit Corp.,Comparable,,831-624-5311,23625 W. R. HOLMAN HIGHWAY,MONTEREY,93940,STEVEN PACKER,258,220,220,"1,602",124,576,0,0,0,65,786,0,42,"3,195",0,"8,300",496,"2,471",0,0,0,609,"2,816",0,195,"14,887",0,"38,032","3,702","11,434",0,0,0,"4,332","25,842",281,"2,460","86,083","17,08,66,677","1,28,91,554","4,44,50,412",0,0,0,"1,00,96,007","5,20,16,596",0,"38,61,073","29,41,82,319","7,28,40,532","68,39,025","2,51,90,610",0,0,0,"67,62,610","4,25,64,626","6,70,443","51,72,224","16,00,40,070","15,51,174","19,98,77,839","1,60,74,659","6,14,27,020",0,0,0,0,"1,45,12,988","1,53,59,461",0,"23,81,758",0,0,0,"62,25,806","31,74,10,705","18,04,282",0,0,0,"18,04,282","4,38,15,409","54,60,202","82,04,695",0,0,0,"14,11,758","7,37,87,118",0,"59,36,784","13,86,15,966","46,19,450","13,18,14,047",0,"9,78,113",0,0,0,0,"37,62,964","24,25,13,911",0,0,0,0,0,0,0,0,0,0,0,0,0
106560473,COMMUNITY MEMORIAL HOSPITAL OF SAN BUENAVENTURA,20183,07-01-2018,09/30/2018,Open,Ventura,10 - Santa Barbara/Ventura,809,Non Profit Corp.,Comparable,,805-652-5001,147 N. BRENT STREET,VENTURA,93003,GARY WILDE,242,242,124,692,561,154,409,0,0,61,994,10,22,"2,903",0,"2,987","2,420",943,"1,328",0,0,276,"3,400",23,22,"11,399",0,"21,331","7,044","7,102","29,534",0,0,"7,401","33,388",303,"1,640","1,07,743","4,33,65,457","3,70,47,470","92,95,206","1,63,28,379",0,0,"40,26,683","4,80,48,122","6,26,279","1,93,836","15,89,31,432","4,53,07,688","2,92,53,998","45,96,267","3,30,99,520",0,0,"78,04,545","7,00,03,047","2,48,138","19,81,348","19,22,94,551","9,03,589","6,80,73,858","5,23,52,229","31,88,769","4,42,30,543",0,0,0,"85,31,729","7,83,29,208",0,"8,74,418",0,0,0,"19,61,796","25,84,46,139",0,"10,94,253",0,0,"10,94,253","2,04,40,624","1,38,51,168","1,06,60,041","61,81,258",0,0,"32,42,868","3,89,77,780",0,"5,20,358","9,38,74,097","14,71,813","9,05,71,869",0,"41,68,803",0,0,0,0,"1,35,32,249","53,07,97,080",0,0,0,0,0,0,0,0,0,0,0,0,0
106100717,COMMUNITY REGIONAL MEDICAL CENTER - FRESNO,20183,07-01-2018,09/30/2018,Open,Fresno,09 - Central,605,Non Profit Corp.,Comparable,Teaching,559-459-6000,2823 FRESNO STREET,FRESNO,93721,TIM A JOSLIN,909,909,740,"2,223",667,"1,871","3,501",0,0,200,"1,392",184,0,"10,038",87,"15,684","5,098","18,868","18,697",0,0,"1,152","8,016",436,0,"67,951","9,204","18,037","9,246","8,874","45,715",0,0,"2,074","13,416","8,104",0,"1,05,466","20,78,20,970","6,59,35,448","17,09,06,875","22,74,32,190",0,0,"2,14,93,724","12,57,82,035","72,89,752",0,"82,66,60,994","10,79,00,617","2,98,01,016","2,13,80,763","11,31,19,905",0,0,"51,81,692","8,02,76,239","1,00,69,662",0,"36,77,29,894","1,18,17,396","23,85,40,411","7,87,29,601","16,17,62,460","29,16,18,058","-1,76,99,066",0,0,"79,56,361","12,94,82,970",0,"37,91,867",0,0,0,0,"90,60,00,058",0,0,0,"83,703","83,703","7,59,52,987","1,66,34,438","5,58,03,211","4,89,34,037",0,0,"1,81,73,521","7,24,44,948","5,31,391",0,"28,84,74,533","84,36,546","29,24,18,355","3,01,28,319","-20,59,282",0,0,0,0,"1,94,39,525","42,38,14,985",0,0,0,0,0,0,0,0,0,0,0,0,0
106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,20183,07-01-2018,09/30/2018,Open,Contra Costa,05 - East Bay,411,City/County,Comparable,,925-370-5000,2500 ALHAMBRA AVENUE,MARTINEZ,94553,PATRICK GODLEY,146,146,114,282,3,404,781,57,0,145,28,0,2,"1,702",0,"2,491",69,"2,275","4,015",556,0,974,70,0,21,"10,471",0,"21,278","1,018","18,746","72,255",633,0,"4,261","7,400",0,24,"1,25,615","2,57,53,750","3,28,480","2,12,68,805","3,51,08,028","19,57,504",0,"65,53,223","10,74,490",0,"1,59,649","9,22,03,929","2,02,18,254","9,52,947","1,29,86,620","5,86,69,144","36,28,478",0,"32,14,597","70,84,524",0,"1,23,684","10,68,78,248","30,651","3,37,74,470","8,81,616","15,49,368","4,34,71,062",0,"41,96,593",0,"65,01,658","43,50,089",0,0,0,0,0,0,"9,47,55,507",0,0,0,0,0,"1,21,97,534","3,99,811","3,27,06,057","5,03,06,110","13,89,389",-1,"32,66,162","38,08,925",0,"2,52,683","10,43,26,670","1,77,59,194","15,56,79,449","2,50,49,019","76,56,005",0,0,0,0,"44,64,521","14,69,05,217",0,0,0,0,0,0,0,0,0,0,0,0,0
106331152,CORONA REGIONAL MEDICAL CENTER - MAIN,20183,07-01-2018,09/30/2018,Open,Riverside,12 - Inland Counties,1111,Non Profit Corp.,Comparable,,951-737-4343,800 SOUTH MAIN STREET,CORONA,92882,MARK UFFER,238,238,146,577,534,318,611,0,0,42,261,10,72,"2,425",0,"2,069","2,967","2,086","4,383",0,0,149,"1,431",22,301,"13,408",0,"14,050","6,120",971,"5,047",0,0,889,"3,409",116,"1,021","31,623","2,91,54,112","3,32,52,633","1,85,62,215","3,93,28,727",0,0,"31,41,467","1,71,18,127","3,32,594","31,28,290","14,40,18,165","1,59,83,648","1,86,98,960","48,46,134","3,05,46,009",0,0,"28,67,368","2,24,17,462","2,90,969","64,26,504","10,20,77,054","38,84,087","3,68,13,553","4,65,67,669","1,82,31,445","5,96,37,330",0,0,0,"41,99,375","3,04,56,058",0,"6,03,563",0,0,0,"51,12,950","20,55,06,030",0,0,0,0,0,"83,24,207","53,83,924","51,76,904","1,02,37,406",0,0,"18,09,460","90,79,531",0,"5,77,757","4,05,89,189","1,14,527","3,83,20,852",0,"2,67,780",0,0,0,0,"4,39,449","9,18,34,139",0,61,211,266,"39,06,081","19,77,197","43,45,807",0,0,"15,37,471","55,92,198","9,30,370",0
106154160,CRESTWOOD BAKERSFIELD - PHF,20183,07-01-2018,09/30/2018,Open,Kern,09 - Central,617,Investor - Corp.,Psychiatric Health Facilities,,209-478-5291,"6700 EUCALYPTUS DRIVE, SUITE C",BAKERSFIELD,93306,LORI BLACKBURN,16,16,16,0,0,0,0,142,0,0,0,0,0,142,0,0,0,0,0,"1,048",0,0,0,0,0,"1,048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,63,395",0,0,0,0,0,"9,63,395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,63,395",0,0,0,0,0,"9,63,395","12,828","9,50,121","1,26,150",0,0,0,0,0,"2,788","1,84,545",0,0,0,0,0,0,0,0,0,0,0,0,0
106344170,CRESTWOOD CARMICHAEL - PHF,20183,07-01-2018,09/30/2018,Open,Sacramento,02 - Golden Empire,311,Investor - Corp.,Psychiatric Health Facilities,,209-478-5291,4741 ENGLE ROAD,CARMICHAEL,95608,LORI BLACKBURN,16,16,16,0,0,0,0,111,0,0,0,0,0,111,0,0,0,0,0,"1,470",0,0,0,0,0,"1,470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,28,125",0,0,0,0,0,"12,28,125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,28,125",0,0,0,0,0,"12,28,125","2,581","10,49,568","1,55,400",0,0,0,0,0,0,"1,67,279",0,0,0,0,0,0,0,0,0,0,0,0,0
