FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106194010,AMERICAN RECOVERY CENTER,20164,10-01-2016,12/31/2016,Open,Los Angeles,11,917,Non Profit Corp.,Comparable,,(310) 679-9126,2180 VALLEY BOULEVARD,POMONA,91768,SHIRLEY SUMMERS,173,173,173,0,0,0,0,405,0,0,0,0,19,424,0,0,0,0,0,"7,005",0,0,0,0,"2,041","9,046",0,0,0,0,0,"1,552",0,0,0,0,149,"1,701",0,0,0,0,"1,27,05,675",0,0,0,0,"36,63,595","1,63,69,270",0,0,0,0,"4,63,313",0,0,0,0,"41,875","5,05,188",0,0,0,0,0,0,"1,18,41,637",0,0,0,0,0,0,0,0,"35,36,230","1,53,77,867",0,0,0,0,0,0,0,0,0,"13,27,351",0,0,0,0,"1,69,240","14,96,591","36,960","14,19,300","61,702",0,0,0,0,0,"34,043","24,95,542",0,0,0,0,0,0,0,0,0,0,0,0,0
106301188,ANAHEIM GLOBAL MEDICAL CENTER,20164,10-01-2016,12/31/2016,Open,Orange,13,1012,Investor - Corp.,Comparable,,(714) 835-3555,1025 SOUTH ANAHEIM BOULEVARD.,ANAHEIM,92805,SUZANNE RICHARDS,188,188,181,135,170,418,181,0,0,124,82,2,29,"1,141",0,"1,549","1,461","4,570","1,065",0,0,"1,354",391,17,102,"10,509",0,647,158,"1,594","1,907",0,0,954,583,0,940,"6,783","95,30,589","57,61,002","1,38,85,895","84,04,055",0,0,"42,32,273","39,96,434","58,175","8,87,271","4,67,55,694","32,49,205","15,23,658","36,78,668","71,11,152",0,0,"22,20,083","39,70,427",0,"20,54,824","2,38,08,017","20,68,730","76,99,717","58,55,423","1,53,96,515","1,37,70,332","-8,87,829",0,0,"52,44,104","25,30,370",0,"49,015",0,0,0,"7,76,735","5,25,03,112",0,0,0,0,0,"50,80,076","14,29,237","21,68,049","17,44,874",0,0,"12,08,252","54,36,490","9,160","9,84,461","1,80,60,599","73,758","1,75,03,163","2,93,318",0,0,0,0,0,"1,87,876","10,83,225",0,0,0,0,0,0,0,0,0,0,0,0,0
106190034,ANTELOPE VALLEY HOSPITAL,20164,10-01-2016,12/31/2016,Open,Los Angeles,11,901,District,Comparable,,(661) 949-5000,1600 WEST AVENUE J,LANCASTER,93534,MICHAEL WALL,420,393,244,822,445,724,"1,448",0,0,"1,182",0,63,41,"4,725",0,"4,709","1,925","3,395","5,381",0,0,"4,059",0,392,332,"20,193",0,"5,145","2,391","5,011","15,140",0,0,"7,543",0,"4,910",494,"40,634","6,94,77,330","3,35,88,292","3,91,05,586","7,13,31,224",0,0,"6,54,03,707",0,"64,99,755","33,20,330","28,87,26,224","1,61,33,353","1,94,23,687","1,09,80,569","4,15,51,779",0,0,"3,25,13,594",0,"58,63,330","23,41,831","12,88,08,143","71,25,045","6,73,56,869","4,11,07,965","1,49,99,418","9,82,20,055","-8,33,870",0,0,"6,56,91,327",0,0,"45,02,252",0,0,0,"3,23,428","29,84,92,489",0,0,0,0,0,"1,82,53,814","1,19,04,014","3,59,20,607","1,46,62,948",0,0,"3,22,25,974",0,"7,35,788","53,38,733","11,90,41,878","18,14,622","11,85,92,032",0,"-2,45,101",0,0,0,0,"43,55,410","15,99,92,161",0,0,0,0,0,0,0,0,0,0,0,0,0
106364231,ARROWHEAD REGIONAL MEDICAL CENTER,20164,10-01-2016,12/31/2016,Open,San Bernardino,12,1209,City/County,Comparable,Teaching,(909) 580-1000,400 N. PEPPER AVENUE,COLTON,92324,WILLIAM GILBERT,456,436,368,693,0,"2,444","1,796",0,0,236,0,364,0,"5,533",0,"4,761",0,"15,136","6,181",0,0,"1,137",0,"1,554",0,"28,769",0,"11,839",0,"24,955","38,671",0,0,"2,258",0,"5,726",167,"83,616","4,98,61,128",0,"9,51,18,186","4,54,49,833",0,0,"1,91,31,190",0,"80,41,457",0,"21,76,01,794","1,80,43,542",0,"2,96,35,794","5,26,17,723",0,0,"61,76,080",0,"1,31,24,831","3,82,789","11,99,80,759","3,20,912","4,64,67,348",0,"6,95,79,271","9,05,01,234","-73,25,000",0,0,"1,83,61,143",0,0,"1,77,44,730",0,0,0,0,"23,56,49,638",0,0,0,0,0,"2,14,37,322",0,"6,24,99,709","75,66,322",0,0,"69,46,127",0,"34,21,557","61,878","10,19,32,915","1,61,00,623","13,03,29,827",0,"1,34,17,470",0,0,0,0,"6,10,519","36,36,19,419",0,0,0,0,0,0,0,0,0,0,0,0,0
106400683,ATASCADERO STATE HOSPITAL,20164,10-01-2016,12/31/2016,Open,San Luis Obispo,8,801,State,State Hospitals,,(805) 468-2000,10333 EL CAMINO REAL,ATASCADERO,93422,JON MORALES,"1,275","1,184","1,184",298,0,0,0,0,0,1,0,0,14,313,0,"1,03,262",0,0,0,0,0,0,0,0,0,"1,03,262",0,0,0,0,0,0,0,0,0,0,0,0,"5,36,94,847",0,0,0,0,0,0,0,0,0,"5,36,94,847",0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,"5,36,94,804",0,0,0,0,0,0,0,0,0,"5,36,94,804",0,"11,19,42,429",0,"5,82,47,625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106494048,AURORA BEHAVIORAL HEALTHCARE - SANTA ROSA,20164,10-01-2016,12/31/2016,Open,Sonoma,3,401,Investor - Corp.,Comparable,,(707) 800-7700,1287 FULTON ROAD,SANTA ROSA,95401,KAY SEIM,95,95,51,147,20,175,0,49,0,6,164,0,2,563,0,"1,661",150,"1,323",0,429,0,28,"1,025",0,3,"4,619",0,155,0,0,0,0,0,0,475,0,0,630,"33,25,650","3,01,400","25,69,800",0,"9,27,250",0,"56,725","20,77,975",0,"10,050","92,68,850","1,13,225",0,0,0,0,0,0,"3,03,625",0,0,"4,16,850","4,22,614","14,06,875","1,00,452","8,95,648",0,0,"4,26,994",0,"19,081","5,64,469",0,0,0,0,0,"2,176","38,38,309",0,0,0,0,0,"20,32,000","2,00,948","16,74,152",0,"5,00,256",0,"37,644","13,94,517",0,"7,874","58,47,391",796,"58,23,646","8,89,386",-980,0,0,0,0,"12,629","1,75,465",0,0,0,0,0,0,0,0,0,0,0,0,0
106190163,AURORA CHARTER OAK,20164,10-01-2016,12/31/2016,Open,Los Angeles,11,915,Investor - Corp.,Comparable,,(626) 966-1632,1161 EAST COVINA BOULEVARD,COVINA,91724,TODD SMITH,134,134,130,228,193,254,0,107,0,37,439,160,6,"1,424",0,"3,346","2,225","1,749",0,902,0,270,"3,037",320,22,"11,871",0,"1,932",473,0,0,0,0,20,"1,407",0,4,"3,836","49,99,425","32,00,325","26,40,200",0,"13,42,150",0,"3,50,375","44,57,825","8,75,225","19,625","1,78,85,150","9,37,120","1,99,040",0,0,0,0,"11,680","6,93,120",0,"1,280","18,42,240","3,34,837","24,78,176","14,22,906","15,95,708",0,0,"8,57,335",0,"1,73,676","20,59,581",0,"8,68,268",0,0,0,"10,654","98,01,141",0,0,0,0,0,"34,58,369","19,76,459","10,44,492",0,"4,84,815",0,"1,88,379","27,56,526","6,957","10,252","99,26,249","13,421","80,43,505","1,70,290","2,81,680",0,0,0,0,"2,124","12,01,585",0,0,0,0,0,0,0,0,0,0,0,0,0
106190462,AURORA LAS ENCINAS HOSPITAL,20164,10-01-2016,12/31/2016,Open,Los Angeles,11,911,Investor - Corp.,Comparable,,(626) 795-9901,2900 EAST DEL MAR BOULEVARD,PASADENA,91107,MICHAEL SHERBURN,118,118,77,216,69,63,0,6,0,451,524,15,21,"1,365",0,"1,725",398,285,0,37,0,"1,558","2,728",163,143,"7,037",0,639,100,0,0,0,0,53,"1,905",0,59,"2,756","26,10,900","5,98,725","4,28,975",0,"52,625",0,"23,04,900","40,91,900","2,79,475","2,72,825","1,06,40,325","3,02,080","49,120",0,0,0,0,"40,640","9,12,640",0,"33,440","13,37,920","1,48,027","11,97,368","3,20,482","1,84,516",0,0,"21,485",0,"8,30,076","19,22,434",0,"1,91,129",0,0,0,"1,76,462","49,91,979",0,0,0,0,0,"17,15,612","3,27,363","2,44,459",0,"31,140",0,"15,15,464","29,34,079","88,346","1,29,803","69,86,266","2,832","64,72,181","67,859","6,47,121",0,0,0,0,"26,160","20,09,115",0,0,0,0,0,0,0,0,0,0,0,0,0
106374024,AURORA SAN DIEGO,20164,10-01-2016,12/31/2016,Open,San Diego,14,1412,Investor - Corp.,Comparable,,(858) 675-4200,11878 AVENUE OF INDUSTRY,SAN DIEGO,92128,JAMES PLUMMER,80,80,68,79,67,85,0,6,0,135,486,1,15,874,0,645,465,418,0,24,0,"1,684","2,923",7,81,"6,247",0,251,97,0,0,0,0,404,"2,884",0,37,"3,673","9,68,275","7,28,575","6,30,625",0,"33,125",0,"25,28,225","44,02,725","10,550","1,21,850","94,23,950","1,29,120","42,720",0,0,0,0,"2,42,880","15,26,560",0,"17,760","19,59,040","2,09,613","3,91,615","2,98,613","3,84,969",0,0,"23,129",0,"8,25,702","25,11,487",0,"61,517",0,0,0,"72,600","47,79,245",0,0,0,0,0,"7,05,780","4,72,682","2,45,656",0,"9,996",0,"17,63,271","33,13,185","3,850","89,325","66,03,745","19,209","58,16,080","2,11,350","-1,067",0,0,0,0,"38,439","16,58,809",0,0,0,0,0,0,0,0,0,0,0,0,0
106560203,AURORA VISTA DEL MAR HOSPITAL,20164,10-01-2016,12/31/2016,Open,Ventura,10,809,Investor - Corp.,Comparable,,(805) 653-6434,801 SENECA STREET,VENTURA,93001,MAYLA KREBSBACH,87,87,63,141,20,203,0,135,0,41,347,5,6,898,0,"1,196",136,"1,102",0,754,0,555,"1,954",28,28,"5,753",0,126,49,0,0,0,0,10,265,0,0,450,"19,28,425","2,50,700","18,05,025",0,"12,29,100",0,"8,81,025","30,53,125","44,925","44,900","92,37,225","91,200","35,840",0,0,0,0,"6,880","1,94,080",0,0,"3,28,000","60,673","8,32,534","1,10,088","9,55,538",0,"-27,959","7,44,633",0,"4,41,996","13,34,691",0,"16,410",0,0,0,"16,400","44,85,004",0,0,0,0,0,"11,87,091","1,76,452","8,77,446",0,"4,84,467",0,"3,85,236","19,12,514","28,515","28,500","50,80,221","14,508","43,88,046","21,494",-770,0,0,0,0,"4,03,490","19,45,130",0,0,0,0,0,0,0,0,0,0,0,0,0
106154044,BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL,20164,10-01-2016,12/31/2016,Open,Kern,9,617,Investor - Corp.,Comparable,,(661) 398-1800,5201 WHITE LANE,BAKERSFIELD,93309,BRUCE WALDO,90,90,40,94,10,175,0,47,0,10,181,80,0,597,0,766,59,"1,047",0,290,0,70,779,612,0,"3,623",0,"1,621",31,0,0,0,0,0,242,0,23,"1,917","15,40,275","1,34,250","20,90,300",0,"8,45,600",0,"1,38,250","21,77,390","9,69,750",0,"78,95,815","8,35,275","9,625",0,0,0,0,0,"1,99,500",0,"11,900","10,56,300","2,49,827","15,36,732","81,726","14,27,235",0,0,"4,66,115",0,"71,829","15,81,529",0,"9,69,750",0,0,0,"5,375","63,90,118",0,0,0,0,0,"8,38,818","62,149","6,63,065",0,"3,79,485",0,"66,421","5,45,534",0,"6,525","25,61,997","8,306","43,68,173","2,03,850",0,0,0,0,0,"40,185","1,92,568",0,0,0,0,0,0,0,0,0,0,0,0,0
