FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106100717,COMMUNITY REGIONAL MEDICAL CENTER - FRESNO,20182,04-01-2018,06/30/2018,Open,Fresno,09 - Central,605,Non Profit Corp.,Comparable,Teaching,559-459-6000,2823 FRESNO STREET,FRESNO,93721,TIM A JOSLIN,909,909,732,"2,423",692,"1,746","3,289",0,0,118,"1,421",195,0,"9,884",73,"17,975","5,012","17,118","17,721",0,0,664,"7,765",232,0,"66,487","9,198","19,772","8,888","15,725","62,693",0,0,"2,216","13,987","7,396",0,"1,30,677","23,46,31,510","6,98,27,609","15,40,84,643","22,02,07,068",0,0,"1,57,80,086","12,60,30,607","20,50,300",0,"82,26,11,823","10,91,74,221","2,61,93,914","2,11,28,127","11,63,29,288",0,0,"40,87,307","8,43,56,984","92,25,545",0,"37,04,95,386","1,48,01,571","25,47,68,389","7,88,97,552","13,81,63,424","29,39,39,340","-1,66,47,461",0,0,"76,82,680","12,75,23,931",0,"53,82,348",0,0,0,0,"90,45,11,774",0,0,0,"1,43,072","1,43,072","8,70,20,276","1,65,60,624","5,36,96,807","4,25,97,016",0,0,"1,15,83,551","7,66,40,666","6,39,567",0,"28,87,38,507","78,60,265","28,97,49,767","3,14,53,718","-90,60,526",0,0,0,0,"1,51,80,112","42,81,62,104",0,0,0,0,0,0,0,0,0,0,0,0,0
106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,20182,04-01-2018,06/30/2018,Open,Contra Costa,05 - East Bay,411,City/County,Comparable,,925-370-5000,2500 ALHAMBRA AVENUE,MARTINEZ,94553,PATRICK GODLEY,146,146,122,326,2,472,717,29,0,104,30,0,2,"1,682",0,"3,636",3,"3,050","3,237",123,0,894,123,0,8,"11,074",0,"21,826","1,018","22,698","75,255","2,080",0,"3,418","7,908",0,43,"1,34,246","2,64,99,156","23,992","2,33,85,913","3,21,80,498","6,27,433",0,"59,99,532","18,27,775",0,"1,21,938","9,06,66,237","2,02,81,882","8,17,680","1,59,33,328","5,75,89,508","32,70,024",0,"44,16,482","85,84,311",0,"1,44,276","11,10,37,491",301,"3,16,99,908","2,64,955","-4,31,31,646","5,85,06,855","-1,99,45,448","24,81,109",0,"73,18,582","1,07,85,764",0,0,0,0,0,0,"4,79,80,380",0,0,0,0,0,"1,50,81,130","5,76,717","10,23,96,335","3,12,63,151","14,16,348",0,"30,97,432","-3,73,678",0,"2,65,913","15,37,23,348","1,92,37,521","14,89,09,750","3,30,55,869","-32,16,359",0,0,0,0,"23,65,377","14,22,04,113",0,0,0,0,0,0,0,0,0,0,0,0,0
106331152,CORONA REGIONAL MEDICAL CENTER - MAIN,20182,04-01-2018,06/30/2018,Open,Riverside,12 - Inland Counties,1111,Non Profit Corp.,Comparable,,951-737-4343,800 SOUTH MAIN STREET,CORONA,92882,MARK UFFER,238,238,142,609,442,341,561,0,0,33,221,12,44,"2,263",0,"2,188","2,690","2,294","3,896",0,0,130,"1,476",29,199,"12,902",0,"12,881","6,029",962,"4,847",0,0,"1,140","3,813",159,"1,194","31,025","3,25,45,629","2,90,85,606","1,94,08,373","3,44,52,434",0,0,"25,22,263","1,72,60,177","3,93,420","16,57,667","13,73,25,569","1,53,00,602","1,78,60,478","44,74,002","2,89,20,761",0,0,"39,52,787","2,22,72,310","3,96,630","62,78,219","9,94,55,789","30,27,466","3,81,99,122","4,47,77,302","1,31,09,050","5,30,97,479",0,0,0,"25,84,699","3,07,75,194",0,"7,90,050",0,0,0,"44,67,702","19,08,28,064",0,0,0,0,0,"96,47,109","21,68,782","1,07,73,325","1,02,75,716",0,0,"38,90,351","87,57,293",0,"4,40,718","4,59,53,294","1,18,774","4,89,44,334",0,"1,57,611",0,0,0,0,"7,74,299","9,33,29,037",0,56,209,310,"24,84,021","28,06,144","39,25,296",0,0,"13,64,869","43,01,849","63,92,627",0
106154160,CRESTWOOD BAKERSFIELD - PHF,20182,04-01-2018,06/30/2018,Open,Kern,09 - Central,617,Investor - Corp.,Psychiatric Health Facilities,,209-478-5291,"6700 EUCALYPTUS DRIVE, SUITE C",BAKERSFIELD,93306,LORI BLACKBURN,16,16,16,0,0,0,0,135,0,0,0,0,0,135,0,0,0,0,0,"1,163",0,0,0,0,0,"1,163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,39,347",0,0,0,0,0,"10,39,347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,39,347",0,0,0,0,0,"10,39,347",221,"9,01,298","1,26,150",0,0,0,0,0,0,"1,85,980",0,0,0,0,0,0,0,0,0,0,0,0,0
106344170,CRESTWOOD CARMICHAEL - PHF,20182,04-01-2018,06/30/2018,Open,Sacramento,02 - Golden Empire,311,Investor - Corp.,Psychiatric Health Facilities,,209-478-5291,4741 ENGLE ROAD,CARMICHAEL,95608,LORI BLACKBURN,16,16,16,0,0,0,0,127,0,0,0,0,0,127,0,0,0,0,0,"1,453",0,0,0,0,0,"1,453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,78,571",0,0,0,0,0,"11,78,571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,78,571",0,0,0,0,0,"11,78,571","2,450","10,16,053","1,52,800",0,0,0,0,0,0,"1,78,979",0,0,0,0,0,0,0,0,0,0,0,0,0
106344188,CRESTWOOD SACRAMENTO - PHF,20182,04-01-2018,06/30/2018,Open,Sacramento,02 - Golden Empire,311,Investor - Corp.,Psychiatric Health Facilities,,209-478-5291,"2600 STOCKTON BOULEVARD, SUITE B",SACRAMENTO,95817,LORI BLACKBURN,16,16,16,0,0,0,0,119,0,0,0,0,0,119,0,0,0,0,0,"1,453",0,0,0,0,0,"1,453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,87,987",0,0,0,0,0,"11,87,987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,87,987",0,0,0,0,0,"11,87,987","2,445","10,04,217","1,40,800",0,0,0,0,0,0,"1,20,336",0,0,0,0,0,0,0,0,0,0,0,0,0
106434220,CRESTWOOD SAN JOSE - PHF,20182,04-01-2018,06/30/2018,Open,Santa Clara,07 - Santa Clara,431,Investor - Corp.,Psychiatric Health Facilities,,209-478-5291,1425 FRUITDALE AVENUE,SAN JOSE,95128,LORI BLACKBURN,16,16,16,0,0,0,0,72,0,0,0,0,0,72,0,0,0,0,0,755,0,0,0,0,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,24,800",0,0,0,0,0,"7,24,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,24,800",0,0,0,0,0,"7,24,800","6,75,110","10,92,421","1,31,610",0,0,0,0,0,0,"5,16,276",0,0,0,0,0,0,0,0,0,0,0,0,0
106484062,CRESTWOOD SOLANO - PHF,20182,04-01-2018,06/30/2018,Open,Solano,03 - North Bay,408,Investor - Corp.,Psychiatric Health Facilities,,209-478-5291,2201 TUOLUMNE STREET,VALLEJO,94589,LORI BLACKBURN,16,16,16,0,0,0,0,145,0,0,0,0,0,145,0,0,0,0,0,"1,114",0,0,0,0,0,"1,114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,59,222",0,0,0,0,0,"9,59,222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,59,222",0,0,0,0,0,"9,59,222","2,95,672","12,09,411","2,03,600",0,0,0,0,0,0,"1,34,087",0,0,0,0,0,0,0,0,0,0,0,0,0
106390846,DAMERON HOSPITAL ASSOCIATION,20182,04-01-2018,06/30/2018,Open,San Joaquin,06 - North San Joaquin,507,Non Profit Corp.,Comparable,,209-944-5550,525 WESTREET ACACIA STREET,STOCKTON,95203,LORRAINE AUERBACH,202,202,36,320,156,77,231,0,0,24,96,0,15,919,0,"1,139",535,378,764,0,0,55,244,0,78,"3,193",0,"2,528","1,082",831,"5,632",0,0,"1,062","1,719",21,"1,159","14,034","4,34,92,852","2,12,12,988","1,07,63,150","2,40,39,456",0,0,"29,67,977","1,21,17,527",0,"44,12,111","11,90,06,061","3,19,81,619","1,62,15,531","66,50,342","3,86,34,602",0,0,"49,90,943","1,53,31,794","1,47,505","75,78,417","12,15,30,753","32,86,447","6,48,77,857","3,24,43,041","1,55,83,333","5,54,22,669",0,0,0,"71,16,070","1,75,76,630",0,"1,47,505",0,0,0,"1,06,40,162","20,70,93,714","43,89,283",0,0,0,"43,89,283","1,05,96,614","93,74,762","18,30,158","72,51,389",0,0,"8,42,850","65,86,244",0,"13,50,366","3,78,32,383","21,32,658","4,11,98,714","6,94,630","3,40,716",0,0,"43,23,082",0,"17,08,866","6,31,60,446",0,0,0,0,0,0,0,0,0,0,0,0,0
106190232,DEL AMO HOSPITAL,20182,04-01-2018,06/30/2018,Open,Los Angeles,11 - Los Angeles,931,Investor - Corp.,Comparable,,310-530-1151,23700 CAMINO DEL SOL,TORRANCE,90505,LISA MONTES,166,166,166,165,46,616,0,0,0,191,671,2,37,"1,728",0,"2,474",565,"3,387",0,0,0,"1,244","3,956",18,262,"11,906",0,"1,860",110,0,0,0,0,555,"1,494",0,4,"4,023","46,75,860","10,67,850","64,01,430",0,0,0,"23,51,160","74,88,209","34,645","4,81,950","2,25,01,104","8,64,770","50,790",0,0,0,0,"2,58,014","6,94,460",0,"2,073","18,70,107","5,28,448","26,66,876","5,61,585","37,50,715",0,0,0,0,"11,68,336","40,27,515",0,"34,645",0,0,0,"4,02,378","1,31,40,498",0,0,0,0,0,"23,45,306","5,57,055","26,50,715",0,0,0,"14,40,838","37,52,776",0,"4,84,023","1,12,30,713","11,042","76,90,499","2,24,744","7,502",0,0,0,0,"1,19,059","21,26,329",0,0,0,0,0,0,0,0,0,0,0,0,0
106150706,DELANO REGIONAL MEDICAL CENTER,20182,04-01-2018,06/30/2018,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,,661-725-4800,1401 GARCES HIGHWAY,DELANO,93215,BAHRAM GHAFFARI,156,156,156,172,30,102,208,0,0,9,17,0,31,569,5,"3,026",168,"1,713",701,0,0,160,497,0,70,"6,335","4,476","3,154",721,"2,465","15,126",0,0,"2,192","1,789",0,"1,867","27,314","59,34,555","9,65,053","1,20,57,323","38,60,819",0,0,"6,94,549","18,76,639",0,"5,29,385","2,59,18,323","32,32,747","8,37,300","24,57,831","1,09,88,597",0,0,"20,07,988","15,59,422",0,"9,60,196","2,20,44,081","12,14,350","51,23,407","16,04,326","72,58,891","1,41,47,728","-4,16,202",0,0,"14,21,601","29,58,668",0,0,0,0,0,0,"3,33,12,769",0,0,0,0,0,"28,29,545","1,98,027","76,72,465","7,01,688",0,0,"12,80,936","4,77,393",0,"14,89,581","1,46,49,635","4,11,724","1,94,79,308",0,0,0,0,0,0,"5,87,280","4,45,63,815",0,0,0,0,0,0,0,0,0,0,0,0,0
106331164,DESERT REGIONAL MEDICAL CENTER,20182,04-01-2018,06/30/2018,Open,Riverside,12 - Inland Counties,1105,Investor - Corp.,Comparable,,760-323-6511,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,92262,MICHELE FINNEY,385,372,257,851,"1,118",548,"1,160",0,0,109,936,23,46,"4,791",0,"4,835","4,278","3,952","4,827",0,0,327,"3,838",75,268,"22,400",0,"7,401","5,060","3,517","13,385",0,0,814,"9,760",193,931,"41,061","13,17,34,527","12,20,84,916","10,33,70,143","13,95,64,556",0,0,"32,12,947","12,83,98,206","26,10,287","67,48,736","63,77,24,318","6,25,05,688","4,65,75,029","2,30,23,906","8,19,50,620",0,0,"86,89,296","7,04,94,328","15,54,708","53,72,703","30,01,66,278","59,43,908","17,24,20,661","14,69,59,322","8,14,73,257","19,48,44,674",0,0,0,"91,84,728","14,13,15,960",0,"37,97,409",0,0,0,"95,42,820","76,54,82,739",0,0,0,0,0,"2,18,19,554","2,17,00,623","4,49,20,792","2,66,70,502",0,0,"24,65,478","5,39,80,722","3,67,586","4,82,600","17,24,07,857","5,64,549","13,39,79,248",0,"-4,49,955",0,0,0,0,"60,72,781","9,26,65,848",0,0,0,0,0,0,0,0,0,0,"1,80,74,774","3,71,25,879","79,58,617"
106364144,DESERT VALLEY HOSPITAL,20182,04-01-2018,06/30/2018,Open,San Bernardino,12 - Inland Counties,1211,Investor - Corp.,Comparable,,760-241-8000,16850 BEAR VALLEY ROAD,VICTORVILLE,92395,FRED HUNTER,148,148,148,610,686,154,703,0,0,228,123,0,69,"2,573",0,"2,937","2,507",651,"2,672",0,0,830,339,0,102,"10,038",0,"2,993","2,267","1,040","4,663",0,0,"1,903","1,133",0,"2,564","16,563","4,51,26,185","4,40,13,546","90,32,007","3,82,14,068",0,0,"1,38,76,712","63,02,879",0,"10,10,508","15,75,75,905","1,40,16,413","1,19,73,234","41,92,951","2,14,44,116",0,0,"83,97,469","57,31,790",0,"33,05,043","6,90,61,016","40,01,598","4,99,71,249","4,83,67,099","99,51,038","4,75,66,075","-4,10,769",0,0,"1,60,73,127","62,72,974",0,"54,260",0,0,0,"1,12,806","18,19,59,457","22,26,984",0,0,0,"22,26,984","91,71,349","98,46,665","36,84,689","1,20,92,109",0,0,"62,01,054","57,61,695",0,"1,46,887","4,69,04,448","2,76,934","3,50,33,932",0,"-1,39,265",0,0,0,0,"8,07,613","7,61,70,358",0,33,90,182,"16,82,433","10,19,381","15,72,217",0,0,"11,29,597","30,91,377","22,40,127","41,35,422"
106392287,DOCTORS HOSPITAL OF MANTECA,20182,04-01-2018,06/30/2018,Open,San Joaquin,06 - North San Joaquin,507,Investor - Corp.,Comparable,,209-823-3111,1205 EAST NORTH STREET,MANTECA,95336,BRANDON MAY,73,73,45,305,111,40,307,0,0,19,155,0,13,950,0,"1,391",633,134,"1,052",0,0,113,464,0,40,"3,827",0,"3,908","1,167",611,"5,287",0,0,537,"4,281",1,536,"16,328","3,79,36,468","1,71,47,192","35,63,890","3,54,48,868",0,0,"27,71,414","1,57,57,451",0,"14,97,767","11,41,23,050","3,71,01,540","1,55,97,266","56,95,580","5,06,77,192",0,0,"30,16,383","3,72,35,569","8,766","47,93,849","15,41,26,145","20,32,192","6,90,79,620","3,87,00,605","71,20,618","7,84,23,403",0,0,0,"51,28,859","3,88,08,816",0,"8,766",0,0,0,"50,56,125","24,43,59,004","68,60,109",0,0,0,"68,60,109","59,58,388","9,03,962","21,38,852","77,02,657",0,0,"5,50,332","1,33,14,377",0,"1,81,732","3,07,50,300","94,577","2,96,34,864",0,"38,895",0,0,0,0,"11,98,057","2,60,20,672",0,0,0,0,0,0,0,0,0,0,"36,64,140","20,20,066","33,88,901"
106500852,DOCTORS MEDICAL CENTER - MODESTO,20182,04-01-2018,06/30/2018,Open,Stanislaus,06 - North San Joaquin,511,Investor - Corp.,Comparable,,209-578-1211,1441 FLORIDA AVENUE,MODESTO,95350,WARREN J. KIRK,461,461,370,"1,577",766,996,"2,022",1,0,135,931,22,34,"6,484",0,"8,513","3,405","6,605","8,580",3,0,795,"3,824",64,142,"31,931",0,"7,823","2,826","2,806","17,313",8,0,671,"6,146",64,"1,136","38,793","27,51,02,968","12,54,83,482","13,41,33,720","28,52,01,718","50,847",0,"2,32,75,278","13,49,49,584","27,31,129","36,46,035","98,45,74,761","6,89,87,424","5,71,08,479","2,17,81,545","15,85,18,157","53,035",0,"87,62,503","7,51,11,983","10,52,043","1,15,81,719","40,29,56,888","1,36,03,118","31,43,44,272","17,13,33,093","9,20,64,721","39,23,60,097","-19,08,410","99,741",0,"2,78,26,423","15,03,68,771",0,"37,10,691",0,0,0,"88,78,939","1,17,26,81,456","30,41,662",0,0,0,"30,41,662","2,97,46,120","1,43,00,530","6,57,58,954","5,13,59,778","4,141",0,"27,15,449","5,13,85,894","72,481","25,48,508","21,78,91,855","5,34,523","16,78,23,472",0,"66,526",0,0,0,0,"43,75,666","8,48,80,903",0,0,0,0,0,0,0,0,0,0,"3,27,49,089","5,31,16,838","2,01,32,082"
106440755,DOMINICAN HOSPITAL,20182,04-01-2018,06/30/2018,Open,Santa Cruz,08 - Mid-Coast,703,Non Profit Other,Comparable,,831-462-7700,1555 SOQUEL DRIVE,SANTA CRUZ,95065,NANETTE MICKIEWICZ,223,222,152,"1,221",103,125,473,0,0,128,476,1,84,"2,611",0,"6,317",483,755,"2,392",0,0,530,"1,800",4,258,"12,539",0,"17,279","1,320","1,592","7,402",0,0,"2,408","10,668",238,531,"41,438","15,74,68,088","1,30,68,424","2,35,47,145","4,97,97,323",0,0,"1,59,10,021","5,59,20,217","1,41,449","11,82,790","31,70,35,457","5,93,47,459","45,32,127","54,67,669","2,54,23,694",0,0,"82,70,131","3,66,41,045","8,16,621","18,22,642","14,23,21,388","29,05,214","18,43,77,780","1,47,90,827","2,60,61,629","6,36,29,099",0,0,0,"1,07,86,001","4,56,38,788",0,"25,37,776",0,0,0,"15,76,389","35,23,03,503",0,0,0,0,0,"3,12,73,590","27,38,801","27,65,031","1,14,70,935",0,0,"1,28,89,265","4,56,39,611",0,"2,76,109","10,70,53,342","19,40,866","9,93,54,566",0,"64,01,512",0,0,0,0,"92,87,478","6,74,00,625",0,0,0,0,0,0,0,0,0,0,0,0,0
106190243,DOWNEY REGIONAL MEDICAL CENTER,20182,04-01-2018,06/30/2018,Open,Los Angeles,11 - Los Angeles,921,Non Profit Corp.,Comparable,,562-904-5000,11500 BROOKSHIRE AVENUE,DOWNEY,90241,RAMONA PRATT,199,181,79,473,553,162,372,0,0,4,385,14,40,"2,003",0,"2,061","1,992",595,"1,149",0,0,10,"1,135",46,98,"7,086",0,"2,741","2,847","1,290","6,020",0,0,477,"5,155",84,835,"19,449","3,10,23,059","4,21,47,247","1,30,14,160","2,06,16,404",0,0,"1,76,051","2,03,16,141","2,85,691","28,54,797","13,04,33,550","1,36,56,618","2,28,55,425","82,07,804","3,25,84,245",0,0,"15,95,016","2,79,01,391","2,72,546","56,25,864","11,26,98,909","8,92,363","4,01,11,656","5,71,27,492","1,68,15,221","4,76,39,156",0,0,0,"14,85,518","3,74,35,809",0,"5,58,237",0,0,0,"36,36,625","20,57,02,077",0,0,0,0,0,"45,68,021","78,75,180","44,06,743","55,61,493",0,0,"2,85,549","1,07,81,723",0,"39,51,673","3,74,30,382","8,72,724","4,13,24,928",0,0,0,0,0,0,"66,18,864","11,52,31,420",0,0,0,0,0,0,0,0,0,0,0,0,0
106196168,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,20182,04-01-2018,06/30/2018,Open,Los Angeles,11 - Los Angeles,933,Non Profit Corp.,Comparable,Teaching,562-933-5437,2801 ATLANTIC AVENUE,LONG BEACH,90806,JOHN BISHOP,357,357,190,5,0,973,"1,337",0,0,45,"1,108",7,42,"3,517",0,11,0,"6,696","3,736",0,0,402,"4,604",27,267,"15,743",0,0,0,"9,375","9,226",0,0,143,"5,623",15,226,"24,608","1,89,105",0,"9,38,68,331","4,11,75,231",0,0,"47,82,420","5,42,34,375","2,65,421","37,09,939","19,82,24,822",0,0,"1,39,51,243","98,25,703",0,0,"4,83,315","1,20,54,745","18,122","6,23,999","3,69,57,127","5,53,460","1,53,279",0,"5,28,08,543","4,19,80,052","-59,51,480",0,0,"43,82,290","2,60,72,887",0,"4,47,614",0,0,0,"36,64,231","12,41,10,876",0,"18,21,854",0,0,"18,21,854","35,470",0,"6,09,27,338","1,07,46,597",0,0,"8,73,219","3,99,34,046","28,630","3,47,627","11,28,92,927","18,76,928","10,97,12,159",0,"16,76,458",0,0,0,0,"1,04,97,725","23,68,71,958",0,0,0,0,0,0,0,0,0,0,0,0,0
106190256,EAST LOS ANGELES DOCTOR'S HOSPITAL,20182,04-01-2018,06/30/2018,Open,Los Angeles,11 - Los Angeles,925,Investor - Corp.,Comparable,,323-268-5514,4060 WHITTIER BOULEVARD,LOS ANGELES,90023,ARACELI LONERGAN,127,127,127,117,63,171,302,0,0,12,11,1,9,686,6,625,279,749,"1,222",0,0,26,46,9,15,"2,971","2,192",259,184,840,"1,682",0,0,97,128,346,365,"3,901","81,40,791","44,91,256","1,56,47,149","3,23,84,898",0,0,"5,06,452","5,63,863","80,589","2,73,927","6,20,88,925","15,95,847","14,90,029","35,99,499","76,86,459",0,0,"5,34,183","7,34,553","4,36,356","9,02,922","1,69,79,848","8,27,814","74,22,685","49,70,183","1,68,67,685","3,72,30,266","-12,27,622",0,0,"8,86,093","10,10,936",0,"5,16,945",0,0,0,"1,91,196","6,86,96,181",0,"17,19,320",0,0,"17,19,320","23,13,953","10,11,102","36,06,585","45,60,411",0,0,"1,54,542","2,87,480",0,"1,57,839","1,20,91,912","25,699","1,26,44,026",0,-36,0,0,0,0,"7,27,144","1,17,78,576",0,0,0,0,0,0,0,0,0,0,0,0,0
106320859,EASTERN PLUMAS HEALTH CARE,20182,04-01-2018,06/30/2018,Open,Plumas,01 - Northern California,217,District,Comparable,Rural,530-832-6500,500 1ST AVENUE,PORTOLA,96122,TOM HAYES,76,75,57,22,4,13,0,0,0,7,0,0,2,48,14,158,11,"4,201",53,0,0,213,0,0,197,"4,833","4,621","4,135",259,"1,333","2,078",5,59,"2,194",33,15,670,"10,781","7,28,507","77,333","15,00,817","18,570",0,0,"2,31,301",0,0,"69,083","26,25,611","29,32,033","2,09,339","4,17,293","11,87,551","3,372","39,790","11,11,337","63,264","8,397","1,82,915","61,55,291","90,362","16,03,441","1,56,168","-1,78,831","-1,63,019","-24,16,856",761,"8,980","3,35,082","13,962",0,"8,397",0,0,0,"51,608","-4,89,945",0,0,0,0,0,"20,57,100","1,30,504","45,13,797","13,69,140","2,611","30,810","10,07,555","49,302",0,"1,10,028","92,70,847","96,792","63,69,141","6,84,574","3,29,870",0,0,0,0,"3,70,736","97,06,182",0,0,0,0,0,0,0,0,0,0,0,0,0
106014233,EDEN MEDICAL CENTER,20182,04-01-2018,06/30/2018,Open,Alameda,05 - East Bay,421,Non Profit Corp.,Comparable,,415-600-6000,20103 LAKE CHABOT ROAD,CASTRO VALLEY,94546,TERRY GLUBKA,130,130,115,853,248,193,407,0,0,71,512,11,32,"2,327",0,"3,687",998,808,"1,782",0,0,352,"1,560",36,79,"9,302",0,"2,308",559,613,"3,618",2,0,216,"2,707",414,419,"10,856","7,48,60,277","2,19,07,894","1,60,77,312","3,62,51,694",0,0,"81,29,737","4,01,57,141","6,42,003","22,05,129","20,02,31,187","2,81,46,478","93,10,661","42,11,310","2,34,81,821","7,694",0,"24,40,847","2,73,59,971","28,96,367","28,96,788","10,07,51,937","3,34,973","8,61,60,303","2,56,99,920","1,27,00,606","4,82,98,216",0,"2,839",0,"52,84,285","2,84,83,746",0,"35,38,370",0,0,0,"38,31,264","21,43,34,522",0,0,0,0,0,"1,68,46,452","55,18,635","75,88,016","1,14,35,299","4,855",0,"52,86,299","3,90,33,366",0,"9,35,680","8,66,48,602","15,55,099","8,10,52,229",0,"2,69,756",0,0,0,0,"4,56,648","28,69,63,367",0,0,0,0,0,0,0,0,0,0,0,0,0
106331168,EISENHOWER MEDICAL CENTER,20182,04-01-2018,06/30/2018,Open,Riverside,12 - Inland Counties,1105,Non Profit Corp.,Comparable,,760-340-3911,39000 BOB HOPE DRIVE,RANCHO MIRAGE,92270,G. AUBREY SERFLING,463,410,209,"2,338","1,119",174,629,0,0,80,727,1,31,"5,099",0,"9,527","3,683",715,"2,207",0,0,247,"2,476",2,96,"18,953",0,"1,00,578","10,924","9,030","7,614",0,0,"10,095","62,792",797,"6,650","2,08,480","24,73,24,678","10,53,21,654","1,72,72,717","5,16,59,894",0,0,"71,88,843","7,26,77,525","63,507","18,73,812","50,33,82,630","23,22,20,907","4,29,41,421","69,62,734","4,32,42,668",0,0,"1,22,18,517","10,29,52,865","97,532","57,87,991","44,64,24,635","65,90,937","39,25,07,185","12,75,23,682","2,21,52,865","8,55,27,568",0,0,0,"1,71,14,333","11,42,53,408",0,"1,61,039",0,0,0,"16,66,460","76,74,97,477",0,0,0,0,0,"8,68,46,063","2,07,39,393","20,82,586","93,61,161",0,0,"-6,21,747","6,06,66,298",0,"32,36,034","18,23,09,788","63,38,006","20,05,26,689",0,"69,28,259",0,0,0,0,"1,03,56,786","57,11,36,580",0,0,0,0,0,0,0,0,0,0,0,0,0
