FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106194010,AMERICAN RECOVERY CENTER,20171,01-01-2017,03/31/2017,Open,Los Angeles,11,917,Non Profit Corp.,Comparable,,(310) 679-9126,2180 VALLEY BOULEVARD,POMONA,91768,SHIRLEY SUMMERS,173,173,173,0,0,0,0,378,0,0,0,0,37,415,0,0,0,0,0,"6,784",0,0,0,0,"1,355","8,139",0,0,0,0,0,"1,337",0,0,0,0,187,"1,524",0,0,0,0,"1,22,89,280",0,0,0,0,"24,32,225","1,47,21,505",0,0,0,0,"3,98,254",0,0,0,0,"52,850","4,51,104",0,0,0,0,0,0,"1,13,78,026",0,0,0,0,0,0,0,0,"23,58,138","1,37,36,164",0,0,0,0,0,0,0,0,0,"13,09,508",0,0,0,0,"1,26,937","14,36,445","18,970","13,63,383","61,702",0,0,0,0,0,0,"24,71,570",0,0,0,0,0,0,0,0,0,0,0,0,0
106301188,ANAHEIM GLOBAL MEDICAL CENTER,20171,01-01-2017,03/31/2017,Open,Orange,13,1012,Investor - Corp.,Comparable,,(714) 835-3555,1025 SOUTH ANAHEIM BOULEVARD.,ANAHEIM,92805,SUZANNE RICHARDS,188,188,181,146,151,449,180,0,0,143,86,0,32,"1,187",0,"1,679","1,160","4,963","1,025",0,0,"1,282",480,0,102,"10,691",0,622,329,"1,551","2,133",0,0,795,772,0,524,"6,726","93,44,066","88,48,413","1,63,78,790","79,44,273",0,0,"50,95,738","40,96,570",0,"3,14,903","5,20,22,753","29,26,541","17,91,927","39,69,091","70,76,490",0,0,"21,07,375","35,11,596",0,"14,46,270","2,28,29,290","14,43,227","92,82,206","90,01,434","1,47,95,383","1,41,07,296","-18,53,216",0,0,"30,95,759","55,40,361",0,0,0,0,0,"6,89,093","5,61,01,543",0,0,0,0,0,"29,88,400","16,38,905","74,05,714","9,13,467",0,0,"41,07,354","20,67,805",0,"-3,71,145","1,87,50,500","56,659","1,95,34,647","2,78,220",0,0,0,0,0,"65,537","10,94,874",0,0,0,0,0,0,0,0,0,0,0,0,0
106190034,ANTELOPE VALLEY HOSPITAL,20171,01-01-2017,03/31/2017,Open,Los Angeles,11,901,District,Comparable,,(661) 949-5000,1600 WEST AVENUE J,LANCASTER,93534,MICHAEL WALL,420,393,257,896,558,764,"1,460",0,0,"1,033",0,73,28,"4,812",0,"5,060","2,588","3,905","5,561",0,0,"3,537",0,401,235,"21,287",0,"5,409","2,473","4,877","15,076",0,0,"7,519",0,"5,609",496,"41,459","7,36,60,184","4,45,25,240","4,61,90,412","7,89,47,865",0,0,"5,69,87,250",0,"73,18,993","30,28,500","31,06,58,444","1,61,54,010","1,88,37,216","1,14,88,368","4,02,63,433",0,0,"2,75,95,298",0,"57,42,117","20,64,618","12,21,45,060","1,16,35,774","7,18,45,173","4,60,33,243","5,11,43,601","9,61,71,252","-18,71,169",0,0,"6,25,97,544",0,0,"14,25,336",0,0,0,"3,99,515","33,93,80,269",0,0,0,0,0,"1,79,69,021","1,73,29,213","84,06,348","2,30,40,046",0,0,"2,19,85,004",0,0,"46,93,603","9,34,23,235","2,07,646","9,34,70,735",0,"2,07,646",0,0,0,0,"84,62,556","16,14,85,523",0,0,0,0,0,0,0,0,0,0,0,0,0
106364231,ARROWHEAD REGIONAL MEDICAL CENTER,20171,01-01-2017,03/31/2017,Open,San Bernardino,12,1209,City/County,Comparable,Teaching,(909) 580-1000,400 N. PEPPER AVENUE,COLTON,92324,WILLIAM GILBERT,456,436,368,662,0,"2,277","1,804",0,0,239,0,285,2,"5,269",0,"4,086",0,"14,685","7,034",0,0,"1,288",0,"1,503",8,"28,604",0,"12,520",0,"25,979","40,869",0,0,"2,302",0,"6,003",93,"87,766","4,61,79,269",0,"8,70,20,384","5,22,53,865",0,0,"1,93,65,096",0,"1,19,20,585","63,449","21,68,02,648","2,06,08,909",0,"3,27,03,019","5,53,27,347",0,0,"62,71,333",0,"1,39,79,476","2,16,574","12,91,06,658","2,37,116","4,60,91,151",0,"7,46,38,808","9,34,95,453","-1,31,27,887",0,0,"1,69,72,424",0,0,"2,19,34,936",0,0,0,0,"24,02,42,001",0,0,0,0,0,"2,06,97,027",0,"5,82,12,482","1,40,85,759",0,0,"86,64,005",0,"39,65,125","42,907","10,56,67,305","2,13,10,682","12,70,22,080",0,"1,34,05,165",0,0,0,0,"3,66,362","35,81,45,114",0,0,0,0,0,0,0,0,0,0,0,0,0
106400683,ATASCADERO STATE HOSPITAL,20171,01-01-2017,03/31/2017,Open,San Luis Obispo,8,801,State,State Hospitals,,(805) 468-2000,10333 EL CAMINO REAL,ATASCADERO,93422,JON MORALES,"1,275","1,189","1,189",327,0,0,0,0,0,0,0,0,11,338,0,"1,00,388",0,0,0,0,0,0,0,0,326,"1,00,714",0,0,0,0,0,0,0,0,0,0,0,0,"5,39,11,590",0,0,0,0,0,0,0,0,"1,75,235","5,40,86,825",0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,"5,39,11,365",0,0,0,0,0,0,0,0,"1,75,235","5,40,86,600",0,"5,95,81,531",0,"6,37,42,513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106494048,AURORA BEHAVIORAL HEALTHCARE - SANTA ROSA,20171,01-01-2017,03/31/2017,Open,Sonoma,3,401,Investor - Corp.,Comparable,,(707) 800-7700,1287 FULTON ROAD,SANTA ROSA,95401,SUSAN ROSE,95,95,57,148,16,137,0,72,0,6,204,2,0,585,0,"1,768",172,"1,100",0,770,0,37,"1,193",13,0,"5,053",0,166,66,0,0,0,0,0,497,0,0,729,"35,17,575","2,90,575","22,63,875",0,"15,41,900",0,"78,125","24,15,375","26,050",0,"1,01,33,475","1,20,050","52,150",0,0,0,0,0,"3,30,050",0,0,"5,02,250","-1,80,392","15,30,620","88,002","8,40,237",0,0,"6,85,906",0,"14,418","6,19,405",0,"26,050",0,0,0,0,"36,24,246",0,0,0,0,0,"21,07,005","2,54,723","16,04,030",0,"8,55,994",0,"63,707","21,26,020",0,0,"70,11,479","4,903","69,48,458","8,15,007",-980,0,0,0,0,"5,081","1,67,811",0,0,0,0,0,0,0,0,0,0,0,0,0
106190163,AURORA CHARTER OAK,20171,01-01-2017,03/31/2017,Open,Los Angeles,11,915,Investor - Corp.,Comparable,,(626) 966-1632,1161 EAST COVINA BOULEVARD,COVINA,91724,TODD SMITH,134,134,127,206,182,354,0,151,0,37,469,214,6,"1,619",0,"2,595","1,551","2,316",0,"1,068",0,318,"3,029",481,22,"11,380",0,"2,020",476,0,0,0,0,4,"1,178",0,3,"3,681","36,05,100","22,58,000","34,58,800",0,"15,30,825",0,"4,74,950","46,20,450","11,59,475","45,200","1,71,52,800","9,73,120","2,29,600",0,0,0,0,"1,920","5,65,760",0,800,"17,71,200","-41,566","17,69,611","14,46,122","22,22,269",0,-78,"9,46,202",0,"1,86,328","22,96,768",0,"7,41,229",0,0,0,"37,406","96,04,291",0,0,0,0,0,"28,08,609","10,41,478","12,78,175",0,"5,84,623",0,"2,90,542","28,89,442","4,18,246","8,594","93,19,709","10,426","77,78,320","2,19,713","3,78,902",0,0,0,0,"4,236","11,61,453",0,0,0,0,0,0,0,0,0,0,0,0,0
106190462,AURORA LAS ENCINAS HOSPITAL,20171,01-01-2017,03/31/2017,Open,Los Angeles,11,911,Investor - Corp.,Comparable,,(626) 795-9901,2900 EAST DEL MAR BOULEVARD,PASADENA,91107,TOM MAHLE,118,118,78,231,92,55,0,3,0,457,450,22,25,"1,335",0,"1,768",640,181,0,12,0,"1,645","2,429",155,164,"6,994",0,598,139,0,0,0,0,107,"1,806",26,161,"2,837","26,52,975","9,67,275","2,74,425",0,"21,100",0,"26,66,500","35,25,275","2,27,050","2,34,900","1,05,69,500","2,98,720","66,880",0,0,0,0,"61,920","8,45,440","12,160","80,160","13,65,280","76,407","10,93,579","4,04,159","99,540",0,0,"8,920",0,"9,79,447","14,48,941",0,"2,34,923",0,0,0,"1,95,767","45,41,683",0,0,0,0,0,"18,58,116","6,29,996","1,74,885",0,"12,180",0,"17,48,972","28,45,366","4,288","1,19,294","73,93,097","3,867","70,45,869","2,81,640","4,13,778",0,0,0,0,"10,325","19,44,647",0,0,0,0,0,0,0,0,0,0,0,0,0
106374024,AURORA SAN DIEGO,20171,01-01-2017,03/31/2017,Open,San Diego,14,1412,Investor - Corp.,Comparable,,(858) 675-4200,11878 AVENUE OF INDUSTRY,SAN DIEGO,92128,JAMES PLUMMER,80,80,73,67,60,82,0,7,0,148,401,2,5,772,0,755,598,508,0,41,0,"1,889","2,719",14,18,"6,542",0,246,161,0,0,0,0,509,"2,458",0,23,"3,397","11,35,750","9,17,325","7,77,200",0,"61,600",0,"28,34,775","40,79,775","21,050","27,100","98,54,575","1,17,600","83,520",0,0,0,0,"3,06,080","12,83,200",0,"12,960","18,03,360","2,05,216","5,57,735","4,39,189","3,87,882",0,0,"23,560",0,"9,39,772","22,39,285",0,"20,747",0,0,0,"27,131","48,40,517",0,0,0,0,0,"6,95,615","5,61,656","3,89,318",0,"38,040",0,"22,01,083","29,18,474",303,"12,929","68,17,418","9,961","58,02,599","1,94,525","-1,067",0,0,0,0,141,"15,90,827",0,0,0,0,0,0,0,0,0,0,0,0,0
106560203,AURORA VISTA DEL MAR HOSPITAL,20171,01-01-2017,03/31/2017,Open,Ventura,10,809,Investor - Corp.,Comparable,,(805) 653-6434,801 SENECA STREET,VENTURA,93001,MAYLA KREBSBACH,87,87,64,131,22,201,0,112,0,36,356,6,3,867,0,"1,183",145,"1,411",0,551,0,413,"1,959",12,21,"5,695",0,94,27,0,0,0,0,76,326,0,10,533,"19,10,400","2,22,325","22,25,875",0,"9,00,125",0,"5,78,575","32,66,000","20,925","19,275","91,43,500","68,800","9,440",0,0,0,0,"58,080","2,47,840",0,"7,360","3,91,520","1,26,834","8,06,069","92,530","11,68,250",0,"-1,19,586","4,51,234",0,"2,55,422","15,65,985",0,"20,066",0,0,0,"9,699","43,76,503",0,0,0,0,0,"11,73,131","1,39,235","11,77,211",0,"4,48,891",0,"3,81,233","18,21,021",859,"16,936","51,58,517","13,022","46,78,253","1,52,454",-770,0,0,0,0,"72,527","19,74,242",0,0,0,0,0,0,0,0,0,0,0,0,0
106154044,BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL,20171,01-01-2017,03/31/2017,Open,Kern,9,617,Non Profit Corp.,Comparable,,(661) 398-1800,5201 WHITE LANE,BAKERSFIELD,93309,EDWARD WHITEHOUSE,90,90,44,90,15,296,0,38,0,2,215,31,0,687,0,629,79,"1,776",0,288,0,17,938,146,0,"3,873",0,"1,222",8,0,0,0,0,0,382,0,24,"1,636","12,72,250","1,56,375","35,97,900",0,"6,43,000",0,"34,050","18,72,725","1,88,250",0,"77,64,550","6,09,175","2,450",0,0,0,0,0,"1,77,625",0,"12,075","8,01,325","-82,335","11,60,686","1,00,063","16,72,547",0,0,"4,95,780",0,"27,819","10,82,240",0,"1,39,330",0,0,0,"9,299","46,05,429",0,0,0,0,0,"7,20,739","58,762","20,07,688",0,"1,47,220",0,"6,231","9,68,110","48,920","2,776","39,60,446","8,689","41,31,902","1,68,950",-496,0,0,0,0,"1,99,726","3,75,937",0,0,0,0,0,0,0,0,0,0,0,0,0
